Timestamp,Attention,Meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
2025-01-02T23:56:32.084216,60,57,12670,18903,14009,13911,25364,17012,7902,18874
2025-01-02T23:56:33.084690,61,44,88324,15456,271,2609,3704,5064,3056,2510
2025-01-02T23:56:34.085210,64,51,45393,16519,12050,18035,10591,21664,13640,15835
2025-01-02T23:56:35.085937,63,60,19331,67784,30373,18823,14681,41495,9959,7643
2025-01-02T23:56:36.086768,78,51,17122,12207,22463,2412,62274,83061,14360,10496
2025-01-02T23:56:37.087122,87,48,95331,62144,4064,8408,20935,57186,16819,11273
2025-01-02T23:56:38.087939,93,40,25620,29606,10448,15825,18996,56977,19141,3596
2025-01-02T23:56:39.088234,90,40,87336,92636,41638,30365,44232,41438,9760,5953
2025-01-02T23:56:40.088897,80,54,15369,12263,26749,28854,7556,47759,16564,3888
2025-01-02T23:56:41.089213,66,60,858294,126038,22616,5671,21389,23145,13305,1382
2025-01-02T23:56:42.089739,44,60,134294,58893,14869,7337,9333,6474,5119,1082
2025-01-02T23:56:43.089813,34,56,78585,46303,10656,5870,9058,3437,1616,2223
2025-01-02T23:56:44.089874,24,40,130798,24641,1899,2804,5591,7384,3757,3946
2025-01-02T23:56:45.090480,35,47,7476,17433,14681,1782,21005,19825,10904,6484
2025-01-02T23:56:46.090802,50,47,5821,23645,3586,12746,14800,20355,19424,3786
2025-01-02T23:56:47.091694,74,48,1240568,22256,15297,13498,34739,39753,18619,16269
2025-01-02T23:56:48.092133,75,63,15392,17913,29732,12150,22335,18287,12423,9850
2025-01-02T23:56:49.092813,78,64,65063,22261,11818,14706,17581,38683,13263,5555
2025-01-02T23:56:50.093451,77,47,179192,25635,1219,489,4853,10911,2632,2350
2025-01-02T23:56:51.093609,66,50,7905,21312,18604,5978,20082,13149,30288,10441
2025-01-02T23:56:52.094102,69,41,9378,26557,14651,7263,28318,21451,5819,8883
2025-01-02T23:56:53.094751,60,48,11583,26826,40312,13152,21644,17928,19897,5230
2025-01-02T23:56:54.095205,64,70,29592,19612,28106,11853,8226,38721,11938,4715
2025-01-02T23:56:55.095691,67,57,100181,11496,847,1001,1780,6575,3903,2656
2025-01-02T23:56:56.096123,60,64,477105,68162,47015,12915,10711,20248,36885,15990
2025-01-02T23:56:57.096347,56,54,102027,76233,16387,15061,22929,17055,7300,9349
2025-01-02T23:56:58.096394,44,60,73944,82096,77293,65996,31496,35966,21349,8116
2025-01-02T23:56:59.096919,37,74,58748,43127,24986,3282,4330,12006,4503,1132
2025-01-02T23:57:00.096989,43,69,3686,30846,22228,14924,48906,25393,19447,2970
2025-01-02T23:57:01.097101,53,75,156045,29911,7148,29805,11782,33019,12728,17938
2025-01-02T23:57:02.097187,57,63,21341,62959,8809,22590,53380,27252,30100,6134
2025-01-02T23:57:03.098074,53,43,951767,341027,16278,4704,24962,32717,15622,9506
2025-01-02T23:57:04.098174,56,35,45507,16082,1113,3163,1975,10986,6932,995
2025-01-02T23:57:05.098902,61,29,15634,23730,4375,17791,10632,32865,19359,6573
2025-01-02T23:57:06.099830,64,41,18380,22141,23329,32654,6052,33447,13904,2330
2025-01-02T23:57:07.100351,88,54,45599,4128,2847,2513,5527,15861,3194,5831
2025-01-02T23:57:08.100768,80,60,124975,23544,5537,3012,4586,7110,3211,3885
2025-01-02T23:57:09.101550,70,61,23835,10173,4693,2490,5741,4973,2968,477
2025-01-02T23:57:10.101885,75,51,70630,6501,718,3384,1652,7194,2940,1907
2025-01-02T23:57:11.102727,69,53,44338,16864,13464,2094,9037,29928,15601,14313
2025-01-02T23:57:12.103104,77,57,15280,26506,6293,29451,30660,27485,13200,5821
2025-01-02T23:57:13.103789,78,54,3053,56135,3400,20633,15024,30018,6734,7042
2025-01-02T23:57:14.104137,70,47,63253,30454,3243,2102,7160,9342,5542,2735
2025-01-02T23:57:15.105019,66,54,19596,16578,21412,30970,8631,41413,22718,9649
2025-01-02T23:57:16.105731,64,43,111038,25038,2382,2146,2913,10389,2833,2283
2025-01-02T23:57:17.105853,54,41,81019,69148,11998,3421,10277,8457,2012,1506
2025-01-02T23:57:18.106140,57,50,609291,59064,5301,27800,14239,44500,20800,13536
2025-01-02T23:57:19.106230,56,38,62390,15014,1390,3456,1798,8898,2999,1573
2025-01-02T23:57:20.106475,60,43,452547,49325,3288,22038,21674,44532,47133,4666
2025-01-02T23:57:21.106616,83,40,6803,17414,7182,5945,36046,50683,6248,8504
2025-01-02T23:57:22.107215,77,38,119926,60077,7757,12018,10110,15417,5132,4029
2025-01-02T23:57:23.107787,70,56,35795,32074,42968,90827,11835,44723,19668,13295
2025-01-02T23:57:24.108591,64,61,56598,13304,3154,5114,9369,4118,2719,1657
2025-01-02T23:57:25.108709,44,70,182595,108601,52641,19674,12098,28186,18247,8615
2025-01-02T23:57:26.109627,44,74,435133,93916,16205,17428,7621,29073,23232,7422
2025-01-02T23:57:27.110117,54,56,3355,20648,9870,6616,12291,30941,18111,4160
2025-01-02T23:57:28.110476,53,63,18812,77222,26245,50186,10645,28131,22491,5551
2025-01-02T23:57:29.110631,69,61,10171,22974,27876,7551,23742,59092,10690,10128
2025-01-02T23:57:30.111482,74,61,114046,13061,5512,1599,4218,7536,2010,2967
2025-01-02T23:57:31.111504,60,64,131054,30111,10608,6826,5801,7347,5551,3067
2025-01-02T23:57:32.111872,67,61,9757,43551,16455,21946,17381,37381,17144,5049
2025-01-02T23:57:33.112802,56,63,28045,21779,17697,1746,4466,11535,5325,1945
2025-01-02T23:57:34.113475,54,70,10908,33948,13852,35356,27859,23453,13134,3390
2025-01-02T23:57:35.113994,69,66,122080,23962,20107,7002,24056,56333,24100,2528
2025-01-02T23:57:36.114070,69,66,92332,31885,22284,2515,9824,22860,28299,7459
2025-01-02T23:57:37.114136,64,70,16700,28729,36185,10713,11778,12584,39771,15051
2025-01-02T23:57:38.115007,67,54,61009,22118,1988,1489,2915,8637,2512,1696
2025-01-02T23:57:39.115087,50,57,80373,70086,20400,17317,16265,14550,8799,4942
2025-01-02T23:57:40.115845,48,67,187877,3861,10510,5183,4650,6184,3006,2011
2025-01-02T23:57:41.116199,51,60,32637,45502,15835,10476,15094,18304,19583,9947
2025-01-02T23:57:42.116381,56,69,388638,21797,15253,4499,9455,26906,11662,3733
2025-01-02T23:57:43.117155,67,66,12335,60931,24542,16342,28560,60316,13078,3646
2025-01-02T23:57:44.117656,78,53,102139,21555,5618,9822,5829,40488,5783,4377
2025-01-02T23:57:45.117713,83,53,100709,94424,50348,7367,12901,74599,16797,3931
2025-01-02T23:57:46.118018,88,51,5327,17751,5425,13669,11065,45225,12833,4796
2025-01-02T23:57:47.118464,87,57,40729,26409,21680,27478,9590,37535,21223,4593
2025-01-02T23:57:48.118858,77,60,51020,14934,2805,2827,1353,6379,8594,1518
2025-01-02T23:57:49.119420,67,61,1381991,42111,25483,2654,6189,13013,8697,2969
2025-01-02T23:57:50.119884,61,66,169192,8935,10484,3248,11490,11838,6450,6681
2025-01-02T23:57:51.119998,51,51,224661,43866,2743,3781,2578,7339,6325,10259
2025-01-02T23:57:52.120693,47,54,59688,66373,27319,23243,38708,22169,7586,4708
2025-01-02T23:57:53.120713,63,48,13773,25218,13735,10585,27061,58183,14420,22644
2025-01-02T23:57:54.120844,51,48,156915,146834,61800,16640,33404,28327,34205,12171
2025-01-02T23:57:55.121627,64,48,92687,9705,1523,1685,6368,10481,5253,486
2025-01-02T23:57:56.122551,78,40,87888,15733,4024,2270,5027,19465,5355,1848
2025-01-02T23:57:57.122723,78,38,580185,37281,11575,11724,28852,64047,15861,4341
2025-01-02T23:57:58.123319,97,29,88392,24902,4661,9066,10199,53390,10402,6521
2025-01-02T23:57:59.123891,97,37,93150,77012,21119,15289,5065,82396,12074,11694
2025-01-02T23:58:00.124405,96,43,16780,37974,18798,17527,9883,55374,18408,5006
2025-01-02T23:58:01.124943,78,35,120212,94375,4023,3212,6264,11657,4085,1116
2025-01-02T23:58:02.125223,74,40,141613,9076,3586,4942,4550,15395,4174,2677
2025-01-02T23:58:03.125276,75,40,345861,70895,35629,8783,31224,104562,10223,5662
2025-01-02T23:58:04.125438,69,35,62320,86232,19359,12622,25827,49106,16541,5544
2025-01-02T23:58:05.126287,81,51,13657,26213,17570,7738,15757,22210,20937,8175
2025-01-02T23:58:06.127085,70,57,144430,10263,10607,5403,9831,7187,7433,2636
2025-01-02T23:58:07.127144,74,61,9359,28970,22715,23299,24006,69765,11854,4075
2025-01-02T23:58:08.127767,78,54,68283,11832,1701,1223,1687,14094,2582,2125
2025-01-02T23:58:09.128295,87,51,69863,18822,6282,12567,19854,37153,26319,11302
2025-01-02T23:58:10.128815,78,30,629321,26271,5013,2666,29782,35466,22506,9228
2025-01-02T23:58:11.129498,69,41,40562,60362,14081,13212,9950,26743,23176,10079
2025-01-02T23:58:12.130143,67,48,2936,6205,5938,34896,21901,40268,21690,4803
2025-01-02T23:58:13.130566,87,43,65169,38524,4854,9580,8736,51863,24661,9923
2025-01-02T23:58:14.131021,88,57,19665,13710,18628,19625,13942,63862,15916,5193
2025-01-02T23:58:15.131190,96,56,8313,24603,13853,10281,24939,35059,16930,4575
2025-01-02T23:58:16.131637,84,50,1421414,165727,24429,45489,16146,49585,23285,17887
2025-01-02T23:58:17.131816,80,57,120120,7753,3404,3902,5049,7826,4135,4625
2025-01-02T23:58:18.132763,70,47,341494,89121,9173,7219,5213,45985,7767,9600
2025-01-02T23:58:19.133511,61,51,105760,19428,7987,9656,8152,9732,2852,1048
2025-01-02T23:58:20.133670,63,54,98231,52207,17830,23997,21413,25745,13854,4323
2025-01-02T23:58:21.133958,56,51,203354,132838,14469,29856,9958,42321,18031,25007
2025-01-02T23:58:22.134845,56,51,203354,132838,14469,29856,9958,42321,18031,25007
2025-01-02T23:58:23.135159,69,56,9146,22104,6310,16688,17835,48408,10726,12255
2025-01-02T23:58:24.135638,67,48,181755,115822,17181,7242,5915,29387,23458,5242
2025-01-02T23:58:25.135926,69,44,160777,54056,7870,6075,12228,23052,17219,10010
2025-01-02T23:58:26.136791,75,44,11833,15647,8081,14744,8738,33046,7828,6169
2025-01-02T23:58:27.137680,66,54,5858,17964,29801,28556,19884,32130,20153,8781
2025-01-02T23:58:28.138250,81,60,117911,9350,8521,1263,4005,20727,3144,1648
2025-01-02T23:58:29.138997,74,77,24278,53354,56750,17789,19552,15499,14590,16169
2025-01-02T23:58:30.139791,63,70,15215,52678,13882,2564,13970,19851,9275,7348
2025-01-02T23:58:31.140468,60,60,471697,50771,5086,15371,22457,19285,23174,5082
2025-01-02T23:58:32.141171,54,66,14230,20679,25629,15030,6824,44208,16899,4135
2025-01-02T23:58:33.141378,53,43,76363,49512,1409,2890,4113,5182,4166,2507
2025-01-02T23:58:34.141712,50,48,297426,146051,74223,11049,44963,46825,30447,13771
2025-01-02T23:58:35.141764,54,51,2822,20491,6726,16691,25656,22622,5693,6929
2025-01-02T23:58:36.142509,53,53,135633,15255,36753,3653,18925,24901,11035,10314
2025-01-02T23:58:37.142892,64,53,103061,34011,1024,2580,2600,14664,1942,803
2025-01-02T23:58:38.143605,69,57,64998,25025,23126,20076,12074,26918,21318,6964
2025-01-02T23:58:39.144154,70,60,23728,27678,6309,22209,17340,33737,16554,2113
2025-01-02T23:58:40.144994,74,56,5803,29233,23286,9539,16355,35006,10687,2299
2025-01-02T23:58:41.145854,78,67,9885,22995,11926,12279,41357,33135,13706,3658
2025-01-02T23:58:42.146450,83,63,1691,15820,17209,9831,24594,26623,13715,5642
2025-01-02T23:58:43.146932,77,61,18744,63025,6213,37409,30804,30216,18072,9659
2025-01-02T23:58:44.147190,66,54,189884,129065,9567,34396,30240,30406,11890,7490
2025-01-02T23:58:45.148111,63,53,8340,52885,13862,5510,15674,37385,13621,10375
2025-01-02T23:58:46.148929,60,54,13988,10426,3044,11086,5836,11970,15508,9822
2025-01-02T23:58:47.149135,56,48,192354,140171,27829,8051,52565,27626,19860,4657
2025-01-02T23:58:48.149627,63,48,21587,39770,8538,8973,10558,26419,7046,4658
2025-01-02T23:58:49.149815,61,53,25224,66521,36681,6891,14928,45890,19543,6766
2025-01-02T23:58:50.149991,69,48,20109,21829,10005,16370,14603,54162,8417,7210
2025-01-02T23:58:51.150774,80,56,13541,30430,24954,14129,22557,42812,13957,9279
2025-01-02T23:58:52.151206,81,50,175285,20236,3586,845,6035,12366,7893,1888
2025-01-02T23:58:53.151626,66,34,100952,460255,20876,9200,14265,36193,22504,17213
2025-01-02T23:58:54.152511,35,29,729178,176758,23267,12596,3586,6621,4269,3726
2025-01-02T23:58:55.153123,30,23,571185,138699,38235,7113,8250,71943,17363,3027
2025-01-02T23:58:56.153473,21,30,209109,223538,62919,16567,20339,45107,79811,4992
2025-01-02T23:58:57.153902,34,54,307682,19570,11848,11859,5171,10651,4347,1285
2025-01-02T23:58:58.154721,30,48,248144,357851,12261,19756,12959,9695,3982,3047
2025-01-02T23:58:59.154814,30,50,67759,34382,7617,11744,13319,21011,28149,5483
2025-01-02T23:59:00.155568,27,61,60572,22703,16280,8572,1700,5058,7224,1657
2025-01-02T23:59:01.156509,38,57,40502,23553,26364,14648,18103,46391,22294,8108
2025-01-02T23:59:02.156955,69,75,23276,10446,25577,8674,14174,55886,19133,3325
2025-01-02T23:59:03.157097,78,77,17403,19423,19033,14121,36635,52728,11647,3599
2025-01-02T23:59:04.157738,77,66,131797,181064,28792,41986,22544,21693,7986,17196
2025-01-02T23:59:05.158559,75,53,24341,51578,3182,9906,12837,41044,16381,10692
2025-01-02T23:59:06.159436,66,44,135597,25971,1117,8779,11779,15780,4345,1266
2025-01-02T23:59:07.159888,56,44,35241,13696,2984,5698,5952,6478,2235,1337
2025-01-02T23:59:08.160504,54,35,107970,57184,5209,2245,6280,4234,3385,815
2025-01-02T23:59:09.160860,61,47,3076,6976,1318,32825,9298,59456,9224,8014
2025-01-02T23:59:10.161650,60,44,53198,51997,9796,5206,24253,26706,23070,3429
2025-01-02T23:59:11.162355,69,38,79676,4845,101,2664,4317,6718,3223,3168
2025-01-02T23:59:12.162513,77,47,69719,27127,5998,3313,3692,5145,3958,1745
2025-01-02T23:59:13.163205,74,38,562610,22564,7933,5189,8869,33273,8251,2634
2025-01-02T23:59:14.164072,75,47,450436,22647,9142,21930,46404,26614,10523,9587
2025-01-02T23:59:15.164558,63,50,127285,10463,1159,4249,10911,3520,3233,869
2025-01-02T23:59:16.165355,67,51,45527,59194,35242,8929,32606,27390,19967,5640
2025-01-02T23:59:17.165749,57,60,66415,41517,26782,13161,31502,24874,10538,3196
2025-01-02T23:59:18.166140,50,63,1140752,52757,12472,28887,12735,14453,13123,5046
2025-01-02T23:59:19.166703,50,77,19500,21713,22782,17442,10563,15779,16506,11066
2025-01-02T23:59:20.167170,54,75,87441,33166,3345,23419,35311,27735,20794,2597
2025-01-02T23:59:21.167943,51,63,284821,98537,10857,4456,12079,23833,10164,5902
2025-01-02T23:59:22.168539,64,60,6752,6783,13137,9717,20244,26895,10708,9348
2025-01-02T23:59:23.168575,66,56,6764,21311,15619,8614,9968,12506,10088,4062
2025-01-02T23:59:24.169026,66,51,101750,27286,12583,1402,26401,17175,12144,5865
2025-01-02T23:59:25.169565,66,74,34573,16484,20564,32637,20211,16830,19678,3683
2025-01-02T23:59:26.169629,61,70,18572,27652,10250,17189,24499,22703,6483,4917
2025-01-02T23:59:27.170050,64,74,24529,20125,33499,24091,28729,34083,7262,9696
2025-01-02T23:59:28.170686,56,87,44386,14699,10455,6817,3173,5524,2626,3603
2025-01-02T23:59:29.171600,63,83,85463,24546,32118,21346,13902,40098,23855,3131
2025-01-02T23:59:30.172317,64,88,10882,21284,31582,11698,15789,30942,11278,4463
2025-01-02T23:59:31.172887,67,80,29663,28869,14393,10169,28001,37076,6957,6058
2025-01-02T23:59:32.173031,74,64,125906,13043,2132,2253,9202,5417,2955,1456
2025-01-02T23:59:33.173687,66,54,67364,10738,724,3829,3436,3362,3287,1772
2025-01-02T23:59:34.174103,61,51,30995,48998,21163,14655,17770,21236,13035,13988
2025-01-02T23:59:35.174691,51,50,113544,23200,3275,4457,3654,7949,5991,955
2025-01-02T23:59:36.174801,56,63,16365,14024,25613,27735,33454,37362,7077,13936
2025-01-02T23:59:37.175245,69,70,7874,6826,34651,15127,10586,58776,30791,27048
2025-01-02T23:59:38.176076,67,60,381688,402407,28027,34615,20772,83085,63240,6180
2025-01-02T23:59:39.176610,63,56,330568,75644,9016,7022,7566,15086,12377,4455
2025-01-02T23:59:40.176867,60,34,735664,261233,4295,15079,18401,92098,25147,5982
2025-01-02T23:59:41.177745,47,30,133795,49346,37423,11966,9896,24736,27599,6955
2025-01-02T23:59:42.178474,60,43,24540,36040,46113,10011,26145,76829,19426,8024
2025-01-02T23:59:43.178685,77,50,734384,28997,21264,15965,12591,70637,13039,11413
2025-01-02T23:59:44.178986,90,67,16670,6282,12087,4898,10710,35258,12096,12345
2025-01-02T23:59:45.179199,94,69,24089,28431,25619,26010,13897,34844,18472,3353
2025-01-02T23:59:46.179908,94,66,17512,32666,23078,10666,26783,61397,11422,7720
2025-01-02T23:59:47.180585,88,50,348789,100414,9564,1597,28274,47093,14056,8071
2025-01-02T23:59:48.180680,74,44,8204,79651,9186,13479,13073,29397,13044,4951
2025-01-02T23:59:49.181254,66,38,374141,73561,32127,13681,27590,23079,15851,8510
2025-01-02T23:59:50.181449,51,40,70757,83157,12939,24258,17636,20628,11440,8764
2025-01-02T23:59:51.182022,47,56,238179,23662,4608,8092,5694,7292,3196,1845
2025-01-02T23:59:52.182895,40,60,37486,10105,1371,4410,6852,2396,4021,777
2025-01-02T23:59:53.183264,50,54,26364,19653,2547,5220,9557,14820,10776,2899
2025-01-02T23:59:54.184120,41,48,61171,32622,4597,2067,2390,3008,4870,2005
2025-01-02T23:59:55.184138,27,47,173297,287187,70817,10856,4268,14484,7990,2919
2025-01-02T23:59:56.184634,27,53,7647,26079,23256,19626,24807,12423,13137,4940
2025-01-02T23:59:57.185269,26,47,341311,123549,6388,13770,13241,60881,19630,10380
2025-01-02T23:59:58.185573,38,53,13929,11709,4854,1912,3533,5519,4530,3427
2025-01-02T23:59:59.186342,61,60,2707,9228,19462,6340,14879,21097,10230,8854
2025-01-03T00:00:00.186601,67,53,215310,25254,13773,11600,24298,19991,16560,3036
2025-01-03T00:00:01.187236,70,64,27347,22695,18979,4683,24008,30007,17474,6959
2025-01-03T00:00:02.187642,78,56,11450,55802,6975,12495,30124,46556,11933,9770
2025-01-03T00:00:03.188045,75,56,9210,20319,28342,15730,31309,27480,22654,7657
2025-01-03T00:00:04.188732,74,53,6656,50841,5875,18798,18650,23164,26900,1763
2025-01-03T00:00:05.189445,64,51,12087,46808,13295,17818,61473,18976,19390,8545
2025-01-03T00:00:06.190013,64,61,3174,11936,7395,32456,57915,32055,17648,4878
2025-01-03T00:00:07.190037,80,51,42572,11123,7105,5604,10222,50132,10697,19493
2025-01-03T00:00:08.190402,83,53,7579,37473,16211,10097,5913,30566,17134,3138
2025-01-03T00:00:09.190479,91,56,19057,18315,16377,9251,17783,26722,15165,7418
2025-01-03T00:00:10.191340,97,56,614446,21069,11565,20103,11757,64965,12291,18359
2025-01-03T00:00:11.191464,87,43,149959,11102,544,531,5701,7313,3483,1989
2025-01-03T00:00:12.192355,87,47,621434,20915,13162,13397,18972,20548,15453,3614
2025-01-03T00:00:13.192538,83,48,13400,51213,27972,23772,24389,39389,6598,6593
2025-01-03T00:00:14.193025,70,56,15952,14338,16278,37661,17219,27989,7913,6436
2025-01-03T00:00:15.193510,67,78,10806,17407,28152,4274,28529,21220,14167,7209
2025-01-03T00:00:16.193883,64,70,10781,54067,14625,4567,8449,22017,8308,6206
2025-01-03T00:00:17.194422,66,75,7060,13199,20512,6464,17347,19666,10106,15264
2025-01-03T00:00:18.194755,66,74,3658,20664,40383,13855,23874,26549,22241,3417
2025-01-03T00:00:19.194970,61,74,4885,44392,24111,20004,25791,21003,9234,3364
2025-01-03T00:00:20.195578,74,69,24414,32729,6932,10795,21846,58366,10364,4793
2025-01-03T00:00:21.195806,74,75,52916,10799,6942,31412,9826,23810,40763,5408
2025-01-03T00:00:22.196175,74,69,27308,24018,23082,14198,28767,23240,13195,8752
2025-01-03T00:00:23.196708,75,54,4819,47866,5358,5788,42748,21903,20712,4743
2025-01-03T00:00:24.197665,67,61,9601,22697,14056,4528,14866,23038,8073,4094
2025-01-03T00:00:25.198505,63,63,46853,9340,10164,18563,12003,8635,8936,11702
2025-01-03T00:00:26.198509,63,50,1340233,178706,30502,7416,48957,74979,25011,7771
2025-01-03T00:00:27.199064,61,60,370686,48399,14939,8411,18105,21605,24550,12742
2025-01-03T00:00:28.199417,56,56,160629,61257,11369,9164,8912,22888,13246,5882
2025-01-03T00:00:29.200295,57,40,185173,118309,12766,23003,23394,45767,25362,3871
2025-01-03T00:00:30.200863,47,53,255298,70503,26877,10362,6135,9594,4095,1075
2025-01-03T00:00:31.200974,41,50,589433,54120,3384,17262,33585,13285,9320,14571
2025-01-03T00:00:32.201768,51,50,14421,37184,11491,11175,17321,49532,9986,5307
2025-01-03T00:00:33.201869,48,48,77647,26326,3479,1775,1953,6826,3421,2476
2025-01-03T00:00:34.202350,56,44,500944,42735,14833,12715,22534,14375,21831,4541
2025-01-03T00:00:35.202519,63,27,111654,19820,403,724,3442,8689,2450,1935
2025-01-03T00:00:36.202968,63,26,10746,17144,1679,8679,10444,22162,21323,6898
2025-01-03T00:00:37.203631,70,40,61336,15985,16368,20713,17465,30402,22607,14413
2025-01-03T00:00:38.204374,83,40,5816,19892,12702,11860,25136,33968,4405,4182
2025-01-03T00:00:39.204389,87,54,11296,45545,4895,14905,17407,49877,15274,8352
2025-01-03T00:00:40.204876,90,47,922158,67288,3008,11367,19085,104652,15083,11161
2025-01-03T00:00:41.205055,88,48,20600,14646,11517,26350,19531,20427,15384,14979
2025-01-03T00:00:42.205600,78,38,1375930,198040,18582,12502,7063,62115,10094,7951
2025-01-03T00:00:43.206540,75,40,532850,89318,21349,16813,16022,58685,12497,6632
2025-01-03T00:00:44.207393,69,54,489247,48204,5290,34651,10081,54650,12231,8039
2025-01-03T00:00:45.208139,69,47,149077,36101,14829,11475,13073,27773,19654,8464
2025-01-03T00:00:46.208166,80,54,3693,29023,6422,15871,12527,38509,16186,7505
2025-01-03T00:00:47.208591,80,56,15617,29280,2591,18421,26418,27489,7876,9208
2025-01-03T00:00:48.209064,77,57,17298,48726,20373,28523,15473,39494,11923,10595
2025-01-03T00:00:49.209341,64,70,815095,51507,20067,91081,15802,14684,19567,3418
2025-01-03T00:00:50.209478,57,74,15475,30643,9604,13285,24880,23633,6580,9605
2025-01-03T00:00:51.209789,56,81,11350,23882,34891,13170,24600,26915,10747,7358
2025-01-03T00:00:52.210694,57,75,109618,50216,21965,3054,13090,37627,31864,7431
2025-01-03T00:00:53.211079,78,67,15162,4648,22351,15443,8453,51021,7193,2372
2025-01-03T00:00:54.211689,74,66,544284,60407,13700,10916,28666,16544,5390,3872
2025-01-03T00:00:55.212068,74,51,167933,78826,15160,6956,37584,44030,20911,9472
2025-01-03T00:00:56.212818,70,54,16897,27233,10133,14377,24026,19909,9007,12287
2025-01-03T00:00:57.213041,64,38,508851,49427,7457,2357,18683,33742,14091,5348
2025-01-03T00:00:58.213958,66,47,10808,26151,25749,18630,26578,16720,11963,14785
2025-01-03T00:00:59.214266,64,56,113941,13530,5666,6379,7065,8803,1966,916
2025-01-03T00:01:00.214754,56,54,284004,22494,2473,8268,3146,5554,3829,1595
2025-01-03T00:01:01.215358,48,69,26531,27009,3861,17987,15100,8401,14220,2584
2025-01-03T00:01:02.215783,56,63,13894,17424,8223,10938,20395,23655,17540,3990
2025-01-03T00:01:03.216246,54,66,16619,36376,26780,15299,15299,23474,8748,2671
2025-01-03T00:01:04.217163,63,75,8173,7549,22721,7838,11168,14957,5913,4599
2025-01-03T00:01:05.217801,64,84,3228,7660,10202,14808,7344,8322,13059,3164
2025-01-03T00:01:06.218486,51,88,2885,41523,20711,11051,21605,10365,4806,2884
2025-01-03T00:01:07.218853,50,90,10931,29762,9464,29834,8696,15115,20339,3817
2025-01-03T00:01:08.219583,44,87,13782,18644,5369,11498,3837,8593,9533,7955
2025-01-03T00:01:09.219697,44,77,28628,55344,13246,16356,3357,19774,7827,4142
2025-01-03T00:01:10.220498,44,78,23538,28205,23450,16264,37108,12236,9608,2302
2025-01-03T00:01:11.221412,54,69,555858,42705,14449,14440,5717,42506,10318,5519
2025-01-03T00:01:12.222186,60,74,22794,16780,20137,34383,17122,33693,9081,8599
2025-01-03T00:01:13.222570,64,81,16517,11365,28356,17784,18139,23247,20093,1692
2025-01-03T00:01:14.222625,74,80,15070,19476,7897,14799,17195,18832,16770,11115
2025-01-03T00:01:15.223471,77,75,113045,11735,3955,1818,4546,13398,8072,1075
