Timestamp,Attention,Meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
2025-01-03T00:16:00.049619,40,38,124650,39248,7484,2501,6976,13246,7384,2551
2025-01-03T00:16:01.050019,57,41,74465,132986,28797,7977,16434,32214,17347,6999
2025-01-03T00:16:02.050953,44,44,48878,6097,1239,320,463,838,890,613
2025-01-03T00:16:03.051828,53,34,631197,234900,32700,27282,29289,101156,34197,12708
2025-01-03T00:16:04.052065,60,40,77340,49461,30114,26509,59691,61003,31058,8436
2025-01-03T00:16:05.052356,54,38,199019,26859,3001,2729,2002,3138,1343,955
2025-01-03T00:16:06.052933,53,43,671496,60226,16169,9898,11312,7944,5477,4595
2025-01-03T00:16:07.053357,43,53,95016,21655,9244,4867,1726,3570,2976,1029
2025-01-03T00:16:08.053842,29,51,70204,11663,2475,1684,2214,2099,1340,639
2025-01-03T00:16:09.054252,38,54,102957,10330,1124,2547,2465,3169,1393,906
2025-01-03T00:16:10.054761,43,50,57545,13932,2891,646,494,2966,1165,549
2025-01-03T00:16:11.055335,43,37,1026080,110957,14303,7445,6692,16192,9171,5652
2025-01-03T00:16:12.056024,41,43,144909,25258,9919,7875,3026,5080,8674,1300
2025-01-03T00:16:13.056963,34,40,371304,85905,9392,5317,2597,9087,7644,2494
2025-01-03T00:16:14.057066,50,47,86452,9168,4502,5070,2005,16759,4412,2302
2025-01-03T00:16:15.057512,47,50,413540,134692,14992,18677,6796,14621,8771,2925
2025-01-03T00:16:16.058453,43,50,178861,77191,30565,16941,7646,9977,8817,5142
2025-01-03T00:16:17.059063,43,66,159344,12531,10339,4650,1840,2563,1632,493
2025-01-03T00:16:18.059352,27,67,560102,21308,6991,7709,5819,6079,7418,1696
2025-01-03T00:16:19.059802,26,69,831286,689355,160985,65357,37707,80284,8142,10974
2025-01-03T00:16:20.060565,30,66,1311006,61176,5819,17426,2039,9750,5849,4446
2025-01-03T00:16:21.061506,30,60,255319,30960,17249,2361,7824,5211,3521,1654
2025-01-03T00:16:22.061801,38,57,616808,127397,33125,46439,55694,61249,7895,16294
2025-01-03T00:16:23.062716,40,54,86415,33491,4494,6293,10189,3894,6037,1040
2025-01-03T00:16:24.062936,50,64,1100001,14105,14938,12738,4722,14047,2489,1772
2025-01-03T00:16:25.063546,50,57,631185,39536,10183,6098,17505,6298,3866,2091
2025-01-03T00:16:26.064077,51,56,77160,12215,3221,3649,6550,7141,8852,1592
2025-01-03T00:16:27.064942,66,60,144537,6522,1538,3579,3747,5184,3749,2028
2025-01-03T00:16:28.065741,61,53,182075,30695,7257,11497,6859,8225,3401,3078
2025-01-03T00:16:29.066614,50,67,328993,39611,21726,23959,3648,3146,5308,1187
2025-01-03T00:16:30.066759,40,75,116271,23203,10982,7181,3332,5286,866,277
2025-01-03T00:16:31.067683,30,70,1880440,60265,14891,4495,9717,14221,7836,2300
2025-01-03T00:16:32.068453,43,64,37075,4443,2742,2116,8186,6519,4979,2931
2025-01-03T00:16:33.068826,47,63,100960,28698,20091,13005,2560,3604,9112,1094
2025-01-03T00:16:34.069297,50,53,1091171,317424,15286,77644,16827,69631,17389,3965
2025-01-03T00:16:35.069920,50,54,916995,33917,6563,6035,6725,7464,5867,4985
2025-01-03T00:16:36.070293,30,69,702132,39364,17661,65973,36717,12046,16171,12400
2025-01-03T00:16:37.071209,40,47,1093904,247097,13701,17045,26185,42272,30828,19404
2025-01-03T00:16:38.072084,29,44,650238,353178,40213,47978,26282,27467,23639,7556
2025-01-03T00:16:39.072394,37,53,342467,13886,2706,14367,4285,12118,1344,2944
2025-01-03T00:16:40.072679,41,40,726336,45543,7828,8874,8769,9719,8593,2500
2025-01-03T00:16:41.072778,38,40,313652,66154,5799,2591,8289,7406,6948,1921
2025-01-03T00:16:42.073154,60,41,149414,10721,3293,3880,7212,12504,3494,3196
2025-01-03T00:16:43.073188,57,37,323307,36515,13314,16332,19069,20289,2765,2290
2025-01-03T00:16:44.073565,57,37,869438,11585,3678,1215,1117,3035,1348,501
2025-01-03T00:16:45.074115,60,35,103694,9503,973,2305,2089,2149,582,643
2025-01-03T00:16:46.074690,57,41,447437,172701,18998,13916,17741,17532,14688,13316
2025-01-03T00:16:47.075157,48,50,1466142,90001,42726,44469,15276,34240,41544,16830
2025-01-03T00:16:48.075331,34,50,544955,122053,34763,23425,20483,11021,9223,3103
2025-01-03T00:16:49.075582,14,47,1476838,180237,19095,16221,9131,6101,6232,1701
2025-01-03T00:16:50.075856,13,47,217608,25244,2325,2331,1645,2059,1662,754
2025-01-03T00:16:51.076551,7,29,85185,24218,2417,1069,1833,2737,1584,596
2025-01-03T00:16:52.076812,7,10,2687069,558704,6510,28271,22762,32480,23957,7532
2025-01-03T00:16:53.077605,35,17,26246,9541,2319,6790,2227,11534,4360,509
2025-01-03T00:16:54.077776,40,34,481772,71995,49862,17825,5765,17068,6111,1838
2025-01-03T00:16:55.077837,44,44,3571215,162847,56795,10544,18060,41536,36746,7660
2025-01-03T00:16:56.078772,61,60,60196,126289,26177,30942,44045,59266,26084,16182
2025-01-03T00:16:57.079193,50,60,243466,64375,21107,10984,3942,14084,2954,2026
2025-01-03T00:16:58.079247,48,47,657411,283191,5076,62934,32787,38362,6843,8759
2025-01-03T00:16:59.079785,44,37,880718,110989,9915,7158,9134,14776,4895,2279
2025-01-03T00:17:00.079806,41,29,1009196,61090,5563,5981,14176,17771,4418,3666
2025-01-03T00:17:01.080639,35,24,265917,71982,14440,5325,8132,6123,6923,2594
2025-01-03T00:17:02.080946,26,27,573622,87878,10883,19253,10261,5477,8439,2122
2025-01-03T00:17:03.081526,20,35,175676,258352,34468,37231,37029,18402,15037,4797
2025-01-03T00:17:04.081686,7,37,1178026,84817,18025,2374,31614,6555,5461,2998
2025-01-03T00:17:05.081723,10,44,1783903,56060,6302,28844,8350,8566,10633,1934
2025-01-03T00:17:06.082510,16,48,1335659,67563,25522,10844,11420,9192,6360,3821
2025-01-03T00:17:07.083466,17,56,108634,6399,3384,1617,1019,765,230,295
2025-01-03T00:17:08.084284,21,61,329042,32385,3211,7437,7997,3415,1557,2577
2025-01-03T00:17:09.085081,13,48,574120,481848,39394,36631,65116,26093,20868,2741
2025-01-03T00:17:10.086022,27,53,390884,8877,9063,3576,2278,8630,988,1318
2025-01-03T00:17:11.086709,29,43,27842,16548,4325,736,4555,1799,822,279
2025-01-03T00:17:12.087308,29,37,34874,29475,3752,953,1715,3024,525,89
2025-01-03T00:17:13.088056,40,41,1299825,54646,2192,12431,9545,9221,3877,3540
2025-01-03T00:17:14.088658,13,24,130192,198658,20649,6106,17930,4846,7411,1227
2025-01-03T00:17:15.089186,3,17,686047,146681,5730,11669,5476,5172,2465,3875
2025-01-03T00:17:16.089295,7,27,510989,32508,6529,8634,5492,5143,2035,922
2025-01-03T00:17:17.090115,1,27,44314,24073,2360,2904,338,1449,1623,897
2025-01-03T00:17:18.090129,3,26,268828,34569,3400,445,1590,1591,395,189
2025-01-03T00:17:19.090886,7,41,953189,56249,22103,16500,5473,4208,1495,1544
2025-01-03T00:17:20.091253,1,60,1113419,71409,146699,37322,11156,13019,12126,4363
2025-01-03T00:17:21.092191,1,74,538528,11434,8297,5178,4996,1387,2084,872
2025-01-03T00:17:22.092366,1,74,1006291,17846,14164,6358,3987,3673,1351,622
2025-01-03T00:17:23.092462,17,84,181935,9873,2473,2966,2309,4585,3103,2310
2025-01-03T00:17:24.093295,21,69,650004,43238,4208,2665,3044,3899,4571,1806
2025-01-03T00:17:25.094148,34,54,921918,12302,5885,4345,6713,3645,1924,362
2025-01-03T00:17:26.094773,44,47,1198401,18529,5657,7024,9092,6613,1346,778
2025-01-03T00:17:27.095443,44,47,167516,62872,12123,5046,3008,3243,3326,528
2025-01-03T00:17:28.096381,26,41,1007475,341784,39039,36781,36200,14347,6859,2782
2025-01-03T00:17:29.096815,24,60,657012,22719,10753,10257,1604,2836,2950,1164
2025-01-03T00:17:30.097667,21,56,1657673,24340,5767,4989,3976,3879,1765,973
2025-01-03T00:17:31.097987,10,60,236895,33750,13780,4839,5397,2537,1567,1093
2025-01-03T00:17:32.098188,20,57,280822,41544,5273,4564,8181,5831,1985,1654
2025-01-03T00:17:33.099034,23,38,144608,22621,1021,2165,2777,2448,2359,809
2025-01-03T00:17:34.099191,23,43,43663,9703,3193,3469,1530,2244,2656,865
2025-01-03T00:17:35.099783,37,47,92881,20052,16366,2829,3302,7598,2047,199
2025-01-03T00:17:36.100355,27,38,111027,114288,2315,9001,8131,5640,4306,2650
2025-01-03T00:17:37.100643,14,44,1633164,415273,52055,41660,35821,12987,8405,3930
2025-01-03T00:17:38.101557,20,35,238780,144224,35198,11454,57982,38850,25209,7108
2025-01-03T00:17:39.101878,24,20,700651,55047,6366,7662,15384,24472,18439,9359
2025-01-03T00:17:40.102811,38,38,718278,4495,1708,5055,6333,2541,4828,2775
2025-01-03T00:17:41.103111,38,38,1575699,108477,84449,9215,13937,29553,46142,125218
2025-01-03T00:17:42.103489,38,38,364527,322857,46028,26035,22066,38829,76289,31980
2025-01-03T00:17:43.104029,47,43,973339,916995,184173,135379,41593,68134,99740,24747
2025-01-03T00:17:44.104974,47,56,706299,30676,18393,14951,8916,12393,15119,3134
2025-01-03T00:17:45.105735,26,66,2160299,157435,63887,13066,18511,9777,13474,9142
2025-01-03T00:17:46.106677,35,54,574104,25612,1926,5346,4013,17769,3562,1958
2025-01-03T00:17:47.107398,29,56,1894179,745096,119096,188464,43299,35472,43734,12510
2025-01-03T00:17:48.107866,13,27,884124,1195411,37068,12179,48889,42371,49327,15035
2025-01-03T00:17:49.108337,26,27,107268,69082,21614,18317,7417,18241,7233,7156
2025-01-03T00:17:50.108624,14,37,995365,238673,41202,65494,22872,47856,19813,8524
2025-01-03T00:17:51.109151,26,26,575982,45263,6268,5159,19817,6212,2196,1578
2025-01-03T00:17:52.109567,35,37,521113,339155,26172,15643,33515,30108,15997,3347
2025-01-03T00:17:53.109889,24,40,2198071,202721,113691,48899,39622,22769,11174,14564
2025-01-03T00:17:54.110432,29,24,535225,34248,2571,2228,7641,8385,8277,3499
2025-01-03T00:17:55.111021,37,41,1710663,99528,65098,42561,10196,47383,17902,10831
2025-01-03T00:17:56.111130,47,61,199852,36413,40774,31960,38322,26601,19717,15861
2025-01-03T00:17:57.111412,50,51,1432493,284187,49299,16054,12674,32471,15477,9000
2025-01-03T00:17:58.112030,56,64,29763,36519,24712,6887,20200,30451,23766,11767
2025-01-03T00:17:59.112487,61,50,100136,19728,3215,2974,14028,10843,8563,1933
2025-01-03T00:18:00.112534,47,21,58594,29741,838,986,3203,1408,765,340
2025-01-03T00:18:01.112960,44,26,27696,11503,2195,1945,1922,1398,1246,670
2025-01-03T00:18:02.113446,37,21,3517952,120379,21792,19414,27013,25357,19305,10553
2025-01-03T00:18:03.114044,29,40,111830,14929,21529,19660,23824,11891,4426,3448
2025-01-03T00:18:04.114542,41,56,726057,190439,58689,7137,40744,44451,13511,6901
2025-01-03T00:18:05.115270,50,53,155517,62049,20996,7641,47367,20090,22971,15469
2025-01-03T00:18:06.115329,61,53,29247,46173,20271,14537,37979,43474,18688,7316
2025-01-03T00:18:07.115594,56,35,48036,66774,7616,4443,7486,9369,3182,2506
2025-01-03T00:18:08.116193,51,38,84529,76841,5924,25521,10793,10300,4581,2427
2025-01-03T00:18:09.116922,47,48,1299990,24622,18757,4331,9463,5255,3810,2194
2025-01-03T00:18:10.117818,17,44,130688,43523,4576,4187,3978,1381,1271,928
2025-01-03T00:18:11.118257,16,57,1156983,47175,8925,23760,7444,8812,7582,2849
2025-01-03T00:18:12.118997,21,60,1314071,65834,18098,13874,9264,15092,8460,5524
2025-01-03T00:18:13.119525,11,48,152767,35540,3165,4337,2776,1779,1470,1297
2025-01-03T00:18:14.119691,24,44,1575503,125721,7572,17616,21655,16244,5857,8641
2025-01-03T00:18:15.120613,40,41,1161870,11342,5892,5627,3355,12574,4587,841
2025-01-03T00:18:16.121394,37,35,642883,88459,12012,6981,7587,12414,9088,3245
2025-01-03T00:18:17.121741,44,29,2089368,690940,84174,9899,35112,74541,15641,14609
2025-01-03T00:18:18.121812,56,40,1950559,120393,74095,26220,37621,73205,30638,13651
2025-01-03T00:18:19.122102,48,34,608625,53167,12598,4276,16395,15489,7019,1371
2025-01-03T00:18:20.122302,57,37,279485,71163,7404,23723,26500,36544,28324,7870
2025-01-03T00:18:21.122521,51,34,1544630,62655,2272,4864,4353,3267,1814,1028
2025-01-03T00:18:22.123092,48,41,61301,3530,4504,3011,2625,2753,1966,287
2025-01-03T00:18:23.123112,47,47,456931,84118,12416,37165,20466,26558,3289,2043
2025-01-03T00:18:24.123827,34,41,685619,843340,83059,78024,95793,94239,90212,33167
2025-01-03T00:18:25.124286,38,66,1443490,28881,28616,18570,13971,5929,2841,3662
2025-01-03T00:18:26.124435,16,35,1128420,135610,906,3976,4530,3512,4470,1954
2025-01-03T00:18:27.124758,10,30,623013,57849,5659,11629,3269,7900,6997,858
2025-01-03T00:18:28.125033,13,41,41799,22988,8508,1079,1927,3680,1314,617
2025-01-03T00:18:29.125374,11,23,1904263,441473,62817,23612,36792,34390,25554,8281
2025-01-03T00:18:30.126226,8,44,1379603,199529,16074,16544,9743,9960,5322,5095
2025-01-03T00:18:31.126916,4,50,106200,16324,7553,1876,767,1904,2331,327
2025-01-03T00:18:32.127014,14,54,430618,217915,66710,23627,32988,56974,23223,7691
2025-01-03T00:18:33.127698,16,41,1191439,82132,9771,2326,15957,5597,4476,2366
2025-01-03T00:18:34.128148,11,34,1059963,232234,7193,12024,6333,6315,4776,5537
2025-01-03T00:18:35.129048,24,29,923142,107152,47727,19190,48838,53550,45261,9639
2025-01-03T00:18:36.129494,21,30,176612,40944,11201,6262,6594,6984,7045,3565
2025-01-03T00:18:37.130121,34,43,42010,7893,2214,1669,1514,2355,675,873
2025-01-03T00:18:38.130603,50,53,783559,57511,5861,12992,14730,11245,2087,2261
2025-01-03T00:18:39.130920,43,53,657379,155634,40381,38103,37359,32780,28624,8165
2025-01-03T00:18:40.131167,51,60,501664,48996,39098,15153,20761,27015,10433,7046
2025-01-03T00:18:41.131755,60,51,353926,24700,5699,4902,16995,20989,21768,7133
2025-01-03T00:18:42.132667,56,53,1571163,349755,106533,11557,65166,49632,12520,8668
2025-01-03T00:18:43.132841,51,67,28888,45938,48004,87711,23847,14460,16240,7922
2025-01-03T00:18:44.133470,56,63,696237,28235,12262,10841,6637,23367,10624,4682
2025-01-03T00:18:45.133521,35,78,1774543,196189,121894,31818,29697,16822,9906,12440
2025-01-03T00:18:46.133879,41,84,565160,17304,9855,9214,11614,7958,1985,2575
2025-01-03T00:18:47.133912,47,64,833673,44767,9411,5291,7421,7985,4099,2435
2025-01-03T00:18:48.134789,38,75,642214,44229,31499,49487,15817,24945,12905,5872
2025-01-03T00:18:49.135011,47,75,77262,53807,53488,17879,28978,16583,4848,3457
2025-01-03T00:18:50.135785,44,83,25790,23637,12735,35911,5985,13179,4325,4493
2025-01-03T00:18:51.136671,43,93,7575,21989,10811,15668,7925,6118,5416,846
2025-01-03T00:18:52.137468,38,80,1478266,174457,24273,22189,7953,24246,26315,9314
2025-01-03T00:18:53.137968,29,66,1608102,358037,38017,44866,24601,25247,11561,4936
2025-01-03T00:18:54.138803,50,48,49001,15661,1064,11882,16949,45299,6822,9623
2025-01-03T00:18:55.139408,56,40,13056,38632,20971,5087,20268,14563,11405,2231
2025-01-03T00:18:56.140196,56,35,22267,69058,2884,9404,14076,8279,11137,7641
2025-01-03T00:18:57.141056,83,35,30691,10647,501,7793,16898,20786,3463,5467
2025-01-03T00:18:58.141249,61,56,8360,25054,48797,16941,14229,13412,4580,1678
2025-01-03T00:18:59.141332,60,61,3399,22620,7027,12121,2598,7578,3507,3802
2025-01-03T00:19:00.142117,63,75,10942,18084,13383,6075,8889,6120,3604,1707
2025-01-03T00:19:01.142894,43,80,1813971,90446,18830,21857,14410,19126,15395,11101
2025-01-03T00:19:02.143455,51,69,173570,15520,16472,5346,8379,13838,3590,5227
2025-01-03T00:19:03.143522,51,67,44199,6688,2284,1923,2256,2006,965,220
2025-01-03T00:19:04.143999,56,64,2611587,24451,6029,9476,4290,9560,2539,1957
2025-01-03T00:19:05.144508,63,60,724499,18780,4399,2208,8922,6880,5039,2300
2025-01-03T00:19:06.144853,53,66,423809,111337,43032,152367,25403,44742,7440,5153
2025-01-03T00:19:07.144976,44,78,86795,85553,50853,112966,18217,18141,3292,3315
2025-01-03T00:19:08.145385,48,74,307154,59538,10848,12282,8841,28679,7381,7223
2025-01-03T00:19:09.145780,40,81,26189,49028,43413,9063,55029,13154,11399,3947
2025-01-03T00:19:10.146624,53,69,44291,32472,13710,12080,19800,32104,6862,6025
2025-01-03T00:19:11.146973,56,35,1621762,576452,14162,22324,115554,55569,41665,15380
2025-01-03T00:19:12.147642,44,40,774268,98685,17786,27500,5702,16133,11810,1614
2025-01-03T00:19:13.148144,60,37,640273,663876,202716,565078,903483,817154,534417,334366
2025-01-03T00:19:14.148921,48,44,71184,22235,19814,7147,5436,9086,3143,5795
2025-01-03T00:19:15.148957,47,64,135070,29236,9160,2542,2538,2930,3414,1101
2025-01-03T00:19:16.149547,51,63,153103,38902,5390,13368,7217,11366,5706,1125
2025-01-03T00:19:17.150396,27,69,1858447,50218,36039,7915,7828,3900,7752,1794
2025-01-03T00:19:18.150898,26,64,34378,30802,9910,7372,4231,7424,3320,1687
2025-01-03T00:19:19.151394,34,69,434487,77732,12688,61731,40093,19976,32854,15645
2025-01-03T00:19:20.151515,29,69,709144,211383,40152,35302,7525,40428,8360,5182
2025-01-03T00:19:21.152132,51,63,305018,15764,3508,9350,6111,13311,2052,925
2025-01-03T00:19:22.152562,47,70,94256,19287,12529,14959,4701,4865,3783,592
2025-01-03T00:19:23.153217,57,70,21227,36863,29607,11245,7735,32394,4970,3900
2025-01-03T00:19:24.153950,56,81,16124,41352,39904,8444,7250,8885,11131,12341
2025-01-03T00:19:25.153955,53,84,34838,27003,15994,15161,18349,19031,6984,7005
2025-01-03T00:19:26.154350,67,75,27985,15107,10049,7416,20528,17065,6884,3074
2025-01-03T00:19:27.154943,69,67,31300,18716,3039,11213,9388,18593,9448,6349
2025-01-03T00:19:28.155623,91,53,21732,27003,6291,8410,14818,42178,5700,4561
2025-01-03T00:19:29.155884,81,48,221293,77182,17995,11817,10672,12595,8043,2790
2025-01-03T00:19:30.156693,70,57,13416,17623,20672,10970,13069,9589,3286,3118
2025-01-03T00:19:31.157541,64,54,35307,50755,10516,9841,14740,17269,4550,4118
2025-01-03T00:19:32.158072,47,50,681058,25867,2900,1029,3223,4584,3672,1556
2025-01-03T00:19:33.158138,61,56,115062,25863,22095,26877,16467,42833,26702,6437
2025-01-03T00:19:34.158462,61,48,426653,175005,60471,26882,18134,58893,20527,17034
2025-01-03T00:19:35.159099,57,43,2419030,265866,29261,18699,8208,51836,13192,24780
2025-01-03T00:19:36.159724,67,53,29621,35981,12417,18040,25052,32450,5707,9865
2025-01-03T00:19:37.160002,67,51,40267,32913,21086,16997,8443,32680,7214,5414
2025-01-03T00:19:38.160721,70,43,9629,54303,5212,6763,5280,21332,19181,4455
2025-01-03T00:19:39.161670,67,53,11101,37485,11438,10471,10532,7491,6678,3716
2025-01-03T00:19:40.161686,64,57,52010,26491,5273,20054,6723,14582,11236,7102
2025-01-03T00:19:41.161921,63,47,2263139,77200,8188,10846,5209,42516,21348,5256
2025-01-03T00:19:42.162547,75,48,502800,30496,7201,11437,28417,48405,19653,7143
2025-01-03T00:19:43.162989,77,41,51818,137236,2508,33487,16682,28401,6813,7996
2025-01-03T00:19:44.163584,77,47,10856,22507,31308,11905,7692,18633,21990,2427
2025-01-03T00:19:45.163665,70,57,29317,19624,16702,4697,10343,11781,6834,6608
2025-01-03T00:19:46.163992,50,50,47793,83039,1856,5075,8222,9012,5659,5082
2025-01-03T00:19:47.164898,56,54,874764,62329,33808,4840,14969,34191,29892,15878
2025-01-03T00:19:48.165581,56,35,63283,28061,3960,1572,4371,9675,5570,4803
2025-01-03T00:19:49.166211,57,38,636375,30610,24772,22132,9498,25998,44426,6658
2025-01-03T00:19:50.166916,64,64,21646,23731,45620,14057,20200,15173,11827,5995
2025-01-03T00:19:51.167227,70,64,23200,38905,25474,20346,40093,60372,11507,9109
2025-01-03T00:19:52.167417,67,75,664005,55490,26805,9517,19493,17181,6293,5955
2025-01-03T00:19:53.167756,57,63,73909,82173,10117,7255,8816,11882,10125,2687
2025-01-03T00:19:54.167996,61,54,67843,43137,27483,6862,15941,20512,8502,2417
2025-01-03T00:19:55.168518,61,56,5141,21200,10815,16247,15473,30345,13237,6044
2025-01-03T00:19:56.169020,64,53,17039,27215,10283,4099,11376,13226,14169,2577
2025-01-03T00:19:57.169288,66,53,34507,68070,10309,4085,5920,11857,2996,2464
2025-01-03T00:19:58.169361,66,56,19456,27866,31198,9007,17540,18385,6890,1808
2025-01-03T00:19:59.170163,61,54,6903,26712,5851,13541,12545,15960,17676,4417
2025-01-03T00:20:00.170804,69,61,16237,17503,2388,35162,8485,42819,7591,9896
2025-01-03T00:20:01.171599,83,67,8843,13785,18082,12452,45740,24370,9371,7277
2025-01-03T00:20:02.172200,84,66,360551,32585,25531,6812,13193,23325,19431,7458
2025-01-03T00:20:03.173036,70,54,61623,15050,1050,1166,554,1334,921,607
2025-01-03T00:20:04.173670,60,53,177058,21931,13842,2225,6346,9011,2989,1715
2025-01-03T00:20:05.173892,44,56,128580,6107,3205,2681,3160,1227,1059,1064
2025-01-03T00:20:06.174495,43,50,383213,25370,1606,7617,8096,11120,3394,1655
2025-01-03T00:20:07.175273,41,69,57760,49718,59559,61099,71219,11646,21039,5327
2025-01-03T00:20:08.176133,41,67,61744,18360,3851,5742,3590,5778,3517,724
2025-01-03T00:20:09.176484,53,74,6895,20245,29642,30199,7824,32198,6209,4623
2025-01-03T00:20:10.176695,43,74,81709,138333,25455,10610,21084,15697,5220,2146
2025-01-03T00:20:11.176768,44,77,34962,56540,49508,43030,10852,11755,5193,3968
2025-01-03T00:20:12.177516,40,78,12060,34191,16308,7293,7627,7534,4847,2037
2025-01-03T00:20:13.178114,37,70,24068,27832,12708,9993,9341,15139,6269,1339
2025-01-03T00:20:14.178452,35,70,9644,85973,13043,11958,13080,8612,6261,1263
2025-01-03T00:20:15.179264,53,64,438124,15021,9137,15800,4860,19479,24919,4411
2025-01-03T00:20:16.179541,60,41,144225,43307,1761,1800,19835,13116,3398,882
2025-01-03T00:20:17.180138,64,29,106112,37562,7090,3748,15245,22473,11928,3400
2025-01-03T00:20:18.180590,77,41,12172,35188,39494,17841,29656,24707,7728,2881
2025-01-03T00:20:19.180933,67,47,80995,13606,36108,9847,15111,13309,12806,3848
2025-01-03T00:20:20.181139,66,60,23335,46272,2539,10412,14805,14271,12175,1198
2025-01-03T00:20:21.181393,66,57,32133,38289,6603,4443,19816,26145,8404,4083
2025-01-03T00:20:22.182081,67,60,62757,19524,17103,31656,17973,20711,4247,3572
2025-01-03T00:20:23.182122,63,50,5755,60170,18041,16788,15328,12877,15795,6319
2025-01-03T00:20:24.182454,60,63,13101,34165,8369,22021,8764,9573,2436,2322
2025-01-03T00:20:25.183201,53,75,28378,40543,13847,14502,11921,17756,4335,4865
2025-01-03T00:20:26.183264,57,64,6676,28550,10958,15146,26565,32501,5080,5100
2025-01-03T00:20:27.184139,75,63,43777,11937,8141,8065,13461,23450,8199,5857
2025-01-03T00:20:28.184590,80,61,18904,30978,24181,13730,35060,16915,6674,2339
2025-01-03T00:20:29.185317,78,66,68964,25229,14892,21221,13836,12425,10755,2837
2025-01-03T00:20:30.186100,57,56,400104,155540,8763,9085,7686,13013,6841,3871
2025-01-03T00:20:31.186530,54,53,41017,30155,3569,23275,39958,30722,10554,4199
2025-01-03T00:20:32.186875,63,41,448343,20722,4154,7528,44361,19109,17677,3826
2025-01-03T00:20:33.187175,66,30,305162,37730,8229,10092,15589,15088,13571,4183
2025-01-03T00:20:34.187922,83,40,131875,8810,3186,1223,3039,5901,2156,1139
2025-01-03T00:20:35.188382,75,47,36502,46820,36927,4752,8311,21431,21444,6755
2025-01-03T00:20:36.189201,64,54,33586,37158,8179,9645,14015,9846,10478,13862
2025-01-03T00:20:37.189736,60,57,104591,24839,7442,12750,19607,7017,6076,8218
2025-01-03T00:20:38.190065,51,70,197671,37444,37934,20627,12531,18685,7289,2023
2025-01-03T00:20:39.190283,51,66,617401,94476,19216,26342,15781,33505,19022,5201
2025-01-03T00:20:40.190435,56,61,46019,7776,748,1313,972,3010,865,350
2025-01-03T00:20:41.190545,41,48,606590,763637,48281,28444,18391,23931,23541,4206
2025-01-03T00:20:42.191049,34,43,272205,49268,21959,14587,12535,8047,9943,3116
2025-01-03T00:20:43.191302,21,44,923498,299521,77704,49730,12434,29818,19460,4323
