Timestamp,Attention,Meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
2025-01-03T00:51:49.617131,67,77,16397,44737,27856,9395,9473,11142,5575,1513
2025-01-03T00:51:50.617391,67,81,5238,11350,19948,11031,15458,8030,6153,3295
2025-01-03T00:51:51.618165,63,80,2993,24156,19072,10477,4927,9831,6201,2227
2025-01-03T00:51:52.618862,56,80,444428,28198,11387,7275,11894,8225,8949,2396
2025-01-03T00:51:53.618996,54,87,23030,33499,33502,27401,9654,9231,7491,4249
2025-01-03T00:51:54.619633,34,67,195497,76526,4381,3452,3749,1385,1346,1577
2025-01-03T00:51:55.620246,34,66,21798,25020,18633,16138,17929,11432,6986,7512
2025-01-03T00:51:56.620936,35,66,31812,40073,9088,28126,17457,18299,10511,3452
2025-01-03T00:51:57.621477,35,63,84865,12078,9266,3139,1969,2576,1755,622
2025-01-03T00:51:58.621676,43,69,538829,32028,6165,2708,3285,1618,624,193
2025-01-03T00:51:59.621772,43,66,5197,21862,16112,8554,23013,10500,5815,1216
2025-01-03T00:52:00.622704,35,56,17949,109801,15090,3422,20335,10178,3142,4650
2025-01-03T00:52:01.623570,38,64,24887,9039,28507,15850,6830,8501,5294,5152
2025-01-03T00:52:02.623953,48,74,7645,26184,23294,9126,13812,7086,2948,1626
2025-01-03T00:52:03.624869,44,80,7008,17284,20163,13524,7476,7691,6004,1065
2025-01-03T00:52:04.624944,56,93,14925,27582,29816,11551,15066,20819,6125,3676
2025-01-03T00:52:05.625199,57,80,10202,31179,5403,9549,3233,9121,3117,1832
2025-01-03T00:52:06.625392,60,80,22370,37174,13506,45351,31044,12232,10337,2694
2025-01-03T00:52:07.625499,63,63,4048,76072,13649,6433,22971,24801,6379,4877
2025-01-03T00:52:08.625925,56,60,2297,48019,15179,14589,13137,10002,10299,2948
2025-01-03T00:52:09.626451,60,67,39936,28190,37780,9798,7133,20595,8979,8806
2025-01-03T00:52:10.627216,54,50,194268,218040,5927,16092,5820,16588,4335,2961
2025-01-03T00:52:11.627909,53,61,12805,39827,21527,27555,12982,21506,4074,1848
2025-01-03T00:52:12.628456,53,57,20716,52383,18616,5168,25856,8919,8630,6278
2025-01-03T00:52:13.629038,44,37,338879,122247,4835,5328,15396,14583,13501,1935
2025-01-03T00:52:14.629462,60,50,14602,23343,7565,15082,13163,20496,5714,2559
2025-01-03T00:52:15.630108,54,41,170665,18737,2234,3699,2834,3077,1588,2535
2025-01-03T00:52:16.631046,63,43,17312,36114,12834,11063,13237,16517,5129,3335
2025-01-03T00:52:17.631307,70,64,8604,30618,23789,33199,8390,23972,5019,2888
2025-01-03T00:52:18.631406,69,67,75084,24135,17331,10096,5165,18502,9300,4260
2025-01-03T00:52:19.632304,88,64,6157,19743,5891,4765,9626,30948,4466,1823
2025-01-03T00:52:20.632693,88,75,6569,12650,23047,10477,4660,14231,6497,2858
2025-01-03T00:52:21.633499,75,70,229717,36555,14798,8137,7280,3718,1318,1178
2025-01-03T00:52:22.633771,69,77,19049,7766,26271,9610,10882,9838,3162,1520
2025-01-03T00:52:23.634306,56,78,23862,73543,4436,16876,17681,16831,4399,1625
2025-01-03T00:52:24.634541,48,70,353942,52393,20683,12930,4242,9416,5452,4063
2025-01-03T00:52:25.634788,53,74,4099,45999,34259,10853,5064,10297,3908,2486
2025-01-03T00:52:26.635584,53,67,10349,27365,8587,27428,8148,15796,3680,4519
2025-01-03T00:52:27.636534,43,75,397575,62133,15178,17569,14060,6116,1511,674
2025-01-03T00:52:28.636569,50,70,11284,37783,7143,16341,13962,14782,7696,6990
2025-01-03T00:52:29.637076,53,74,46643,28838,24907,13797,11254,11850,5007,1963
2025-01-03T00:52:30.637506,34,57,189178,114172,9610,4014,2670,3510,2337,971
2025-01-03T00:52:31.638304,35,56,107703,91051,30961,16447,12507,10979,5890,4794
2025-01-03T00:52:32.638734,38,64,20823,17058,9062,21852,7591,13824,7565,3637
2025-01-03T00:52:33.638914,41,67,8647,7463,18689,11569,7087,10292,10844,3260
2025-01-03T00:52:34.639608,60,70,22234,49782,6868,4134,7934,12429,4613,2392
2025-01-03T00:52:35.639843,67,74,8317,30748,10963,30299,33588,13710,11647,4624
2025-01-03T00:52:36.640575,70,63,20998,33471,2321,12652,3722,23062,3831,3317
2025-01-03T00:52:37.641201,74,50,7188,30247,8691,2797,10147,13457,2117,2495
2025-01-03T00:52:38.642037,69,66,137166,13754,20968,6461,5564,5144,2247,1393
2025-01-03T00:52:39.642672,69,66,5019,26238,24220,12792,28902,13664,7878,3129
2025-01-03T00:52:40.642846,60,77,45145,55894,48707,20964,13010,20132,5876,4538
2025-01-03T00:52:41.643754,56,84,34496,23786,24449,17183,26657,15966,9943,26098
2025-01-03T00:52:42.644663,56,78,222397,81063,38173,20527,16748,17091,12545,6495
2025-01-03T00:52:43.645318,51,78,329434,7544,4438,863,1132,1423,330,375
2025-01-03T00:52:44.645698,54,69,10407,31086,7702,15447,20300,11896,8658,2369
2025-01-03T00:52:45.646579,48,69,128394,28102,18762,2886,10420,5235,1111,1712
2025-01-03T00:52:46.646754,44,63,295250,37221,7130,3311,4781,4073,4346,1421
2025-01-03T00:52:47.647298,50,60,415703,42566,19045,12865,31499,14770,8803,2657
2025-01-03T00:52:48.647546,34,66,1489656,264785,122361,104395,17727,16170,29048,8139
2025-01-03T00:52:49.648078,29,67,309674,9749,5026,3045,1741,1270,827,189
2025-01-03T00:52:50.648197,37,81,76928,32632,36465,29356,23493,21970,3834,8525
2025-01-03T00:52:51.648820,20,84,236744,82474,37389,19343,13266,3810,9830,2281
2025-01-03T00:52:52.649351,17,67,975361,388984,20110,21291,11203,13111,4497,10889
2025-01-03T00:52:53.649689,27,66,303079,46832,20714,21161,14724,17881,2405,3973
2025-01-03T00:52:54.649778,14,63,1499721,60631,30894,18387,6687,4985,5015,4189
2025-01-03T00:52:55.649787,24,64,498755,12745,5953,5084,1683,1822,869,816
2025-01-03T00:52:56.649969,44,78,502522,29078,16362,11225,13198,18041,5433,2451
2025-01-03T00:52:57.650601,41,81,14422,31452,27051,12688,8367,9530,6461,2280
2025-01-03T00:52:58.650839,47,80,151446,91086,41093,31814,12008,13632,13889,5199
2025-01-03T00:52:59.651196,57,74,309136,7571,5176,1426,7197,3690,3049,2016
2025-01-03T00:53:00.652142,50,74,136551,41265,19875,4653,4894,8179,3228,1719
2025-01-03T00:53:01.652435,51,63,279313,53934,19856,4531,23223,13089,2671,967
2025-01-03T00:53:02.652497,43,51,157461,106021,13652,4204,9357,4556,3979,1103
2025-01-03T00:53:03.653348,50,51,13762,27707,18083,5364,15777,28226,6767,2155
2025-01-03T00:53:04.653981,57,50,21880,30046,2068,20364,11501,17781,3893,3968
2025-01-03T00:53:05.654864,57,53,11062,29021,8578,10976,11161,7245,4458,2653
2025-01-03T00:53:06.655598,78,56,9441,17301,4790,5320,18322,10442,6993,2120
2025-01-03T00:53:07.655641,78,60,7950,6426,4646,6321,9887,7827,3522,2906
2025-01-03T00:53:08.656366,81,63,6977,14025,2153,19120,6277,21722,7128,9184
2025-01-03T00:53:09.657053,93,53,47446,11853,5167,5863,44248,12530,5717,5492
2025-01-03T00:53:10.657088,78,57,141242,44996,8810,8632,3547,4181,2878,1251
2025-01-03T00:53:11.657776,75,57,3203,21331,17575,6056,8858,15516,4580,2154
2025-01-03T00:53:12.658094,69,51,16210,20580,9388,7393,41515,11404,4902,1293
2025-01-03T00:53:13.658649,63,56,21264,38581,6297,10874,18316,13894,8553,2229
2025-01-03T00:53:14.659441,70,57,189297,80690,27848,24322,18635,25237,10960,7283
2025-01-03T00:53:15.659483,57,69,14955,20517,37514,29774,6484,6858,3808,4157
2025-01-03T00:53:16.659651,50,75,19897,57882,14710,20035,35438,10575,9882,4824
2025-01-03T00:53:17.659906,48,81,19933,37188,36712,5185,17840,15004,7350,5686
2025-01-03T00:53:18.659999,48,83,412671,51875,15849,21381,11985,14374,27728,6193
2025-01-03T00:53:19.660492,51,69,13145,109974,43196,10510,11446,20376,7203,2695
2025-01-03T00:53:20.661333,61,69,32250,22689,7394,14175,17534,17825,7650,5174
2025-01-03T00:53:21.662282,64,67,15902,18277,4103,16663,11843,10597,7916,1596
2025-01-03T00:53:22.663208,78,57,79292,8501,804,2690,3448,9705,2990,498
2025-01-03T00:53:23.664131,80,60,84266,29228,16062,27772,42954,10678,4075,2656
2025-01-03T00:53:24.664469,78,57,40181,25283,4660,11458,19225,14764,4375,2020
2025-01-03T00:53:25.665306,77,56,89993,12189,3227,5442,5216,4724,1560,360
2025-01-03T00:53:26.665464,53,78,20413,35233,15492,92663,16577,7283,4755,4361
2025-01-03T00:53:27.666280,56,77,11342,40788,9904,16669,7274,14178,7298,4439
2025-01-03T00:53:28.666871,56,80,9802,17221,7895,15443,25576,13507,3035,3055
2025-01-03T00:53:29.667239,64,77,18203,25833,11593,5993,17138,28732,5433,7671
2025-01-03T00:53:30.667321,84,64,22604,21203,8212,23411,16910,23287,4353,2349
2025-01-03T00:53:31.668126,88,67,25270,8247,9032,17878,22200,11411,6434,3177
2025-01-03T00:53:32.668334,74,63,258553,62966,11020,4807,5188,4096,907,1352
2025-01-03T00:53:33.669236,51,57,221691,409435,12239,61581,26327,25109,11617,1044
2025-01-03T00:53:34.670108,37,53,36434,23699,6052,1834,3656,2843,389,250
2025-01-03T00:53:35.670551,35,48,62296,39578,19690,6903,8963,17327,5615,2802
2025-01-03T00:53:36.671062,47,51,92834,62303,28282,14580,27911,24876,5421,2854
2025-01-03T00:53:37.671248,61,63,72237,61276,31512,25284,5258,32125,5336,3857
2025-01-03T00:53:38.671366,67,64,23785,39444,13479,16007,43060,13860,6027,2066
2025-01-03T00:53:39.671676,56,60,1718269,258875,58551,13665,41496,20422,17484,4753
2025-01-03T00:53:40.671924,56,57,14727,36533,16916,4325,16864,15241,5180,3812
2025-01-03T00:53:41.672710,51,48,8945,42607,7212,2360,7743,9128,4943,1597
2025-01-03T00:53:42.673568,41,41,275034,185256,36379,3262,25362,12349,6377,2525
2025-01-03T00:53:43.673846,50,48,6601,85147,32402,30594,18965,25101,4431,4369
2025-01-03T00:53:44.674796,44,53,22486,42510,4431,25231,9315,8816,3617,2136
2025-01-03T00:53:45.675583,34,66,260667,127136,72076,46016,3836,12255,6643,7335
2025-01-03T00:53:46.676286,41,77,108100,37962,22771,14312,14343,12606,6982,2858
2025-01-03T00:53:47.676312,38,74,5504,58126,14456,12071,9069,8380,11809,2803
2025-01-03T00:53:48.676373,38,75,97986,13898,2365,9211,2142,3132,1231,680
2025-01-03T00:53:49.677202,51,74,16225,25395,28704,5475,12116,14076,4028,3918
2025-01-03T00:53:50.677828,43,74,197152,44997,30321,1848,5747,5545,2376,581
2025-01-03T00:53:51.678328,30,57,229735,269128,13810,8262,31998,7594,4286,5172
2025-01-03T00:53:52.678369,35,60,115581,43186,17114,25008,4571,15146,10268,3279
2025-01-03T00:53:53.678598,35,56,48008,31213,14630,16227,14104,14905,6235,1068
2025-01-03T00:53:54.678839,35,57,12466,59908,22241,33021,9638,7684,3336,2056
2025-01-03T00:53:55.678950,51,67,858203,80921,7426,17823,15198,19015,9656,6913
2025-01-03T00:53:56.679030,50,70,7531,38269,45619,16720,13656,15524,7903,2436
2025-01-03T00:53:57.679686,50,78,35705,8873,16263,26139,14798,10383,5031,5366
2025-01-03T00:53:58.679996,66,70,24811,18078,10382,6555,19436,15313,4039,2587
2025-01-03T00:53:59.680391,67,74,291306,41997,5210,12548,10307,13960,4100,1962
2025-01-03T00:54:00.681070,70,66,24607,23800,9327,10208,12079,10853,5443,902
2025-01-03T00:54:01.681945,77,54,24161,15680,3248,10181,22445,9266,5036,2395
2025-01-03T00:54:02.682288,67,61,9690,38917,37155,18816,16743,19130,3468,1662
2025-01-03T00:54:03.683050,75,61,6617,20951,8508,4198,12952,14821,4998,1939
2025-01-03T00:54:04.683670,61,63,375635,28895,16273,3564,8015,3055,1593,491
2025-01-03T00:54:05.683798,66,67,5313,9282,12954,11532,19781,17662,4152,2273
2025-01-03T00:54:06.684096,61,69,20940,16638,16791,15074,15353,5603,2732,1254
2025-01-03T00:54:07.684203,53,69,33718,33803,10276,9688,20160,9459,4113,3185
2025-01-03T00:54:08.684852,69,74,28715,7575,6595,17739,13159,12529,2878,1460
2025-01-03T00:54:09.684961,51,63,125184,120228,12361,15906,15349,9384,8870,2070
2025-01-03T00:54:10.685344,63,60,9222,16077,27254,10173,22877,26320,11485,5819
2025-01-03T00:54:11.685516,77,63,7131,6510,3883,10554,12084,17823,6917,2432
2025-01-03T00:54:12.686048,74,64,15932,9894,12837,3696,6616,6138,6495,2656
2025-01-03T00:54:13.686478,87,74,701427,29868,13330,11096,11193,15426,5310,2620
2025-01-03T00:54:14.686974,81,77,473518,26346,37212,24993,14596,22802,6567,2562
2025-01-03T00:54:15.687219,66,75,226381,26948,6561,5698,5108,5426,995,437
2025-01-03T00:54:16.687613,67,75,6101,15653,15278,15441,13139,13235,6597,2343
2025-01-03T00:54:17.687853,57,78,1849,22213,8920,20032,21771,5252,2407,957
2025-01-03T00:54:18.688004,70,64,14714,10654,10507,2592,9578,30356,3789,2286
2025-01-03T00:54:19.688339,78,69,3221,14233,14379,3398,12592,9740,6368,3068
2025-01-03T00:54:20.688567,78,70,10219,9386,21054,8430,8968,9425,7701,3429
2025-01-03T00:54:21.689432,91,63,6338,26266,12025,3142,22083,20741,7186,3752
2025-01-03T00:54:22.690008,70,63,8890,46414,9705,4663,7181,7561,2651,4025
2025-01-03T00:54:23.690371,64,69,11404,38485,41729,52600,26705,22076,8950,3513
2025-01-03T00:54:24.690910,69,66,21513,13118,6615,18605,4391,17605,7822,791
2025-01-03T00:54:25.691428,48,70,306200,47296,16509,5502,12281,2698,977,591
2025-01-03T00:54:26.692052,60,78,10526,16425,14880,3842,4471,15540,8425,1073
2025-01-03T00:54:27.692455,67,69,16802,20743,12567,5553,7390,15186,3981,3857
2025-01-03T00:54:28.692663,56,64,177128,91421,44962,10598,11980,20018,9807,3707
2025-01-03T00:54:29.692977,75,66,9499,17023,8903,9487,15380,11734,6798,3993
2025-01-03T00:54:30.693809,64,56,104273,13149,742,3024,3636,2936,3652,557
2025-01-03T00:54:31.693862,53,51,109219,32547,4674,6262,5347,3718,1810,573
2025-01-03T00:54:32.694011,63,50,603994,22598,6013,14766,12766,17172,8735,2836
2025-01-03T00:54:33.694851,47,34,474438,464932,9251,31057,37536,24285,18908,8479
2025-01-03T00:54:34.695244,40,34,75441,86402,4193,19490,13176,9061,7150,1992
2025-01-03T00:54:35.695251,50,44,16774,13075,21314,17705,16609,13748,1933,1505
2025-01-03T00:54:36.695385,41,38,34799,109016,25450,6032,44879,22500,3299,3215
2025-01-03T00:54:37.695680,44,60,153128,93411,59610,8403,8680,10303,6151,3017
2025-01-03T00:54:38.696464,61,69,46235,9810,14264,10040,5995,17407,4502,1634
2025-01-03T00:54:39.696794,54,69,14626,28598,26426,21825,10505,10493,11843,2385
2025-01-03T00:54:40.696869,61,80,14296,20282,9767,19330,18181,15301,8778,3422
2025-01-03T00:54:41.697605,70,77,3744,34238,13134,19126,20865,15575,10352,5432
2025-01-03T00:54:42.697804,56,67,166144,29971,4590,5960,4709,3813,1413,892
2025-01-03T00:54:43.697946,57,70,3831,12478,40097,8422,13838,8386,4090,4407
2025-01-03T00:54:44.698161,54,64,20133,31093,5135,9699,7284,11916,6031,599
2025-01-03T00:54:45.698276,50,48,354897,151095,6433,6810,8142,20349,3961,1572
2025-01-03T00:54:46.699082,64,57,10041,2316,21903,6529,9868,19929,7347,1727
2025-01-03T00:54:47.699809,63,61,13933,13288,54166,11482,22980,8248,7950,2545
2025-01-03T00:54:48.700389,64,74,11631,10816,22289,18180,11439,14044,4504,3092
2025-01-03T00:54:49.700845,66,90,717378,84102,20820,34789,11076,20616,11386,10437
2025-01-03T00:54:50.701064,53,83,2731042,343453,89732,133245,81314,75942,183464,21938
2025-01-03T00:54:51.701088,50,63,536707,107873,19685,5830,14373,9782,7805,2876
2025-01-03T00:54:52.702013,48,54,656978,21275,8899,8167,3598,8249,9459,1169
2025-01-03T00:54:53.702675,43,38,1217982,155438,5507,7344,3762,13385,9385,8304
2025-01-03T00:54:54.703503,35,23,417816,163543,8369,5869,7897,9273,3039,2728
2025-01-03T00:54:55.704124,48,24,152115,12807,1546,3679,6030,5255,13347,9516
2025-01-03T00:54:56.704982,57,24,26168,7231,4984,10964,11436,17757,20257,9627
2025-01-03T00:54:57.705623,61,38,223297,40142,17029,2937,6713,7025,3361,2852
2025-01-03T00:54:58.706184,70,60,44076,10205,17187,18174,32221,8638,12228,4501
2025-01-03T00:54:59.706898,75,57,136121,13546,1623,3621,4291,7789,2700,1136
2025-01-03T00:55:00.707268,63,60,7729,39475,19498,15520,11599,16278,18355,6845
2025-01-03T00:55:01.707430,64,56,428652,97068,22757,6590,9683,18537,8433,2686
2025-01-03T00:55:02.708122,56,44,273632,93713,13127,10724,8025,7715,4283,2718
2025-01-03T00:55:03.708954,47,50,147851,36353,7177,17694,26906,8995,4287,4840
2025-01-03T00:55:04.709737,48,47,858236,12527,5147,6041,9270,5801,769,467
2025-01-03T00:55:05.709769,51,48,957009,127926,27243,17939,17330,33153,14947,2912
2025-01-03T00:55:06.710411,57,57,115560,51639,28872,20239,17610,16232,13688,2431
2025-01-03T00:55:07.711176,54,53,64323,36395,3664,4929,3793,4315,1402,509
2025-01-03T00:55:08.711792,43,56,338706,15414,8298,1422,2286,1648,4862,1020
2025-01-03T00:55:09.712161,53,63,450328,18494,35488,8440,6038,39296,15140,6468
2025-01-03T00:55:10.712835,54,69,82843,1576,3729,1882,1806,1485,261,482
2025-01-03T00:55:11.713023,66,74,82398,33179,12624,7324,15317,22258,18638,4148
2025-01-03T00:55:12.713609,83,70,6158,17131,11040,7575,10185,15547,10995,5490
2025-01-03T00:55:13.714287,67,60,207902,24471,1442,6031,9161,3381,2873,710
2025-01-03T00:55:14.714487,60,38,109588,26156,2131,1243,2251,2027,1104,460
2025-01-03T00:55:15.715298,48,43,28113,32287,13517,12311,19060,5671,3563,1943
2025-01-03T00:55:16.715756,38,51,35230,10690,24517,21262,18600,8054,9228,1385
2025-01-03T00:55:17.716509,43,51,7012,34884,5896,5287,8847,9756,8201,1657
2025-01-03T00:55:18.717391,54,77,26070,5955,26637,27950,9427,15294,5095,2964
2025-01-03T00:55:19.718137,57,75,289749,48880,17028,6935,5974,9854,1162,1267
2025-01-03T00:55:20.718530,50,75,31341,64056,104444,14273,29943,11620,4048,1821
2025-01-03T00:55:21.719159,41,74,312939,39996,5372,3378,7066,3161,891,573
2025-01-03T00:55:22.719908,37,63,12874,20817,25057,2326,24868,6375,7509,2328
2025-01-03T00:55:23.720825,30,61,37649,72258,18536,9239,17874,8694,7062,4647
2025-01-03T00:55:24.721002,38,60,10712,20404,37367,9741,20458,8305,10302,4144
2025-01-03T00:55:25.721038,48,69,15632,17805,7471,9177,4461,6846,5861,4339
2025-01-03T00:55:26.721973,43,66,124642,24609,5906,4791,1178,3026,771,522
2025-01-03T00:55:27.722300,47,66,6232,49464,6374,12916,13240,8402,1135,1561
2025-01-03T00:55:28.722664,48,64,20646,28940,24611,12628,8710,11849,5052,1017
2025-01-03T00:55:29.723541,40,60,64284,26853,10230,2907,2287,3016,1923,211
2025-01-03T00:55:30.724488,44,80,36598,10777,9236,57077,6615,10759,17818,2461
2025-01-03T00:55:31.725370,29,78,156477,61384,11481,5521,4525,1946,814,1003
2025-01-03T00:55:32.726198,35,77,8960,14059,22206,4487,20079,11167,6030,2476
2025-01-03T00:55:33.727145,40,70,167334,28071,6558,2463,2855,5333,2546,1370
2025-01-03T00:55:34.727391,44,56,17340,24868,22168,3954,14435,11964,8886,596
2025-01-03T00:55:35.728034,57,54,15862,54628,5770,9893,13737,7727,5474,2355
2025-01-03T00:55:36.728947,61,53,48787,12495,14319,7020,16394,13505,4185,3238
2025-01-03T00:55:37.729369,53,64,22856,30141,11550,32325,12127,4343,2518,1185
2025-01-03T00:55:38.729906,40,64,186681,301444,141521,12302,22628,21462,4532,1922
2025-01-03T00:55:39.730469,40,70,394557,111540,39818,28333,44870,22366,5888,3709
2025-01-03T00:55:40.730515,34,66,16462,64447,20336,9581,9938,18292,5846,2644
2025-01-03T00:55:41.730805,48,66,5669,9310,12892,13945,6041,12155,6592,1893
2025-01-03T00:55:42.730921,57,74,12466,33353,21281,25498,10586,11859,3932,7536
2025-01-03T00:55:43.731006,51,57,110259,203668,7293,14817,23834,11355,5792,2151
2025-01-03T00:55:44.731128,50,60,22952,32258,9795,12292,12526,8707,4024,5134
2025-01-03T00:55:45.731558,44,60,11302,23072,44348,12772,19854,14248,5294,2690
2025-01-03T00:55:46.732482,48,51,12487,40035,5327,18574,9384,15294,4544,2444
2025-01-03T00:55:47.733365,56,78,14191,15153,26577,34393,12996,10837,3116,2143
2025-01-03T00:55:48.733626,61,81,4516,17765,5081,14087,7766,9308,2781,1835
2025-01-03T00:55:49.734487,70,80,15585,4384,6645,20321,11726,17254,10259,3019
2025-01-03T00:55:50.734757,70,83,4625,29113,24702,13034,17034,20104,2615,3324
2025-01-03T00:55:51.734815,87,70,9615,18338,12011,7579,6529,26114,7890,4538
2025-01-03T00:55:52.735659,87,69,9057,34143,11814,16731,7578,15818,4752,3743
2025-01-03T00:55:53.736554,77,64,15612,43566,12764,27912,20670,14345,6615,2604
2025-01-03T00:55:54.737323,74,74,18616,17424,46744,8202,6668,14637,9514,2521
2025-01-03T00:55:55.737972,60,78,2987,44081,43651,13037,31741,13213,8283,1582
2025-01-03T00:55:56.738820,40,70,243703,24121,1563,3714,2381,849,502,165
2025-01-03T00:55:57.739599,38,67,6942,24701,3287,12130,15389,5732,3855,3246
2025-01-03T00:55:58.740538,23,51,142434,228611,7471,51197,11229,10251,8160,3471
2025-01-03T00:55:59.740739,27,54,71457,17934,28547,10108,14995,11380,4947,5610
2025-01-03T00:56:00.741208,47,57,93805,23444,1299,10604,5195,8091,4132,2579
2025-01-03T00:56:01.741238,48,61,20029,53971,35494,12424,19982,17992,2999,6388
2025-01-03T00:56:02.741871,53,53,173951,12753,135,1133,518,840,260,123
2025-01-03T00:56:03.742391,50,48,1083,24683,7541,17165,14151,7292,2997,2390
2025-01-03T00:56:04.743239,44,54,424613,82173,29382,16768,4120,9938,16338,5056
2025-01-03T00:56:05.743683,51,84,360855,13074,59266,5484,5628,9169,2958,1507
2025-01-03T00:56:06.744069,63,80,10536,16832,4660,10056,13129,16492,4589,2611
2025-01-03T00:56:07.744732,44,70,141382,50280,11281,3987,7453,3557,2150,499
2025-01-03T00:56:08.744856,48,67,99616,19030,4395,6376,4864,3386,2829,1370
2025-01-03T00:56:09.745370,48,51,13480,44237,8656,21778,21978,7949,8957,1678
2025-01-03T00:56:10.745671,40,61,16902,13197,13590,15099,7428,9996,2031,3407
2025-01-03T00:56:11.745792,48,77,138483,9412,17592,2481,2408,3498,793,642
2025-01-03T00:56:12.746179,47,70,8288,55043,15565,3142,28288,7530,4239,996
2025-01-03T00:56:13.746629,56,70,37485,23914,10686,10973,16721,15046,10723,2550
2025-01-03T00:56:14.747578,47,60,2268881,139232,20895,32384,30952,14138,10031,4360
2025-01-03T00:56:15.748146,48,47,594113,51303,14443,3768,5355,10640,5720,2489
2025-01-03T00:56:16.748176,51,60,93831,46412,28088,47288,13066,17495,9129,2081
2025-01-03T00:56:17.748888,37,53,119425,198670,9613,31264,23246,13586,6706,3185
2025-01-03T00:56:18.749374,41,54,145189,97086,42080,8785,7073,22374,6823,5511
2025-01-03T00:56:19.749495,40,70,17130,20435,47164,8189,9973,9070,4295,2040
2025-01-03T00:56:20.750217,44,60,120318,98399,10882,28995,8756,30804,11737,5270
2025-01-03T00:56:21.750765,38,64,252559,69480,17336,5628,6029,2877,2374,677
2025-01-03T00:56:22.751658,38,57,179221,227747,35464,20732,53610,33147,10954,1792
2025-01-03T00:56:23.752248,38,41,68760,57576,6783,9618,3661,9513,1172,1810
2025-01-03T00:56:24.753093,35,48,271624,29280,12214,26627,25254,10432,5079,2430
2025-01-03T00:56:25.753516,51,53,12544,31320,8000,14270,6226,10930,4989,5131
2025-01-03T00:56:26.754008,50,51,19888,67424,3220,9737,8704,8676,6120,1515
2025-01-03T00:56:27.754363,60,56,34003,22007,18530,11085,21550,18305,4892,1378
2025-01-03T00:56:28.754696,57,48,32976,50115,4641,12446,8782,8805,1785,1312
2025-01-03T00:56:29.755433,54,50,93276,68997,9878,41798,11421,15009,6239,2641
2025-01-03T00:56:30.756066,40,60,240848,51077,21231,7276,4664,1724,1508,796
2025-01-03T00:56:31.756286,40,56,289939,63031,18340,14593,32969,31833,10771,2535
2025-01-03T00:56:32.756293,44,64,23280,33063,14255,26259,11747,16083,8810,2616
