Timestamp,Attention,Meditation,delta,theta,low-alpha,high-alpha,low-beta,high-beta,low-gamma,mid-gamma
2025-01-03T00:32:13.127110,30,61,991477,46224,40486,12948,8278,8366,3066,1023
2025-01-03T00:32:14.127489,27,67,507174,205383,85473,25731,16642,25836,9802,5305
2025-01-03T00:32:15.128381,23,60,153006,61385,11424,4136,3975,2849,2407,682
2025-01-03T00:32:16.129240,24,63,967555,76296,14817,11322,6936,4071,3072,1618
2025-01-03T00:32:17.129899,21,50,2741474,584918,25348,134238,121027,44286,22793,12544
2025-01-03T00:32:18.130366,7,37,96819,59817,6278,1250,3517,1155,1217,305
2025-01-03T00:32:19.130486,20,34,42687,37653,4135,4464,6661,6468,2727,1447
2025-01-03T00:32:20.130498,20,30,160437,68319,8438,10095,2104,3393,1288,513
2025-01-03T00:32:21.130855,17,27,158980,119027,3688,14999,10703,7114,2009,2249
2025-01-03T00:32:22.131332,24,41,182995,32787,14332,2886,3018,1718,1685,645
2025-01-03T00:32:23.131644,21,44,450317,313615,87271,25396,67320,44472,12906,11108
2025-01-03T00:32:24.132171,29,50,1945489,149462,44800,35637,13928,23290,1882,4269
2025-01-03T00:32:25.132272,48,60,839518,57348,30606,11668,23505,33305,11177,4273
2025-01-03T00:32:26.132381,60,54,1140381,434382,44726,96848,43388,62141,11262,7530
2025-01-03T00:32:27.132391,57,63,2764613,292283,180496,36477,32568,37950,17716,10188
2025-01-03T00:32:28.132718,60,53,1131459,98828,12647,8937,8818,14762,3941,1528
2025-01-03T00:32:29.133370,40,41,45172,42628,3722,1660,1213,1990,661,146
2025-01-03T00:32:30.133997,27,40,391439,115437,21286,9181,23701,4800,3229,2551
2025-01-03T00:32:31.134207,24,29,1001090,582584,89159,43537,90507,31919,9726,7451
2025-01-03T00:32:32.134577,16,34,429745,47660,9195,5801,6109,3355,1475,1116
2025-01-03T00:32:33.135095,30,40,701716,37654,9986,4214,10932,10415,6290,1851
2025-01-03T00:32:34.135348,48,50,629362,47111,20331,25879,22770,19183,8945,5331
2025-01-03T00:32:35.135870,56,54,59333,29077,7425,5855,5175,4663,1216,272
2025-01-03T00:32:36.136713,66,41,98314,11108,556,273,994,1685,489,400
2025-01-03T00:32:37.136811,56,50,189462,214697,104238,32141,53071,24526,10114,7669
2025-01-03T00:32:38.137144,48,44,289222,21972,7993,2093,2437,2950,1140,477
2025-01-03T00:32:39.137591,44,43,10813,13130,3741,1494,2390,1564,432,256
2025-01-03T00:32:40.138093,41,56,1443151,274114,55848,31215,40317,39244,11105,2375
2025-01-03T00:32:41.138317,43,50,233940,21573,653,5527,2560,2107,596,527
2025-01-03T00:32:42.139147,41,54,140252,41937,13572,15071,2964,5731,2076,1338
2025-01-03T00:32:43.139341,40,50,534121,54069,4814,7878,7339,4861,1036,1195
2025-01-03T00:32:44.139511,48,54,469050,10243,3477,3816,2450,4148,763,337
2025-01-03T00:32:45.140324,51,54,1886512,126244,29511,9277,25620,18508,6142,5122
2025-01-03T00:32:46.140903,57,56,66405,3186,372,3639,1437,1058,2865,869
2025-01-03T00:32:47.141651,51,60,188808,195776,31782,24085,10229,9574,1881,1461
2025-01-03T00:32:48.141690,38,63,49311,22477,16482,1522,1923,2131,1601,396
2025-01-03T00:32:49.141728,38,60,191270,20895,1883,2364,5205,3289,1262,388
2025-01-03T00:32:50.141984,38,48,215863,43892,5623,10356,12853,7834,1879,1761
2025-01-03T00:32:51.142984,51,48,202677,64772,14925,9175,20409,13922,3322,1454
2025-01-03T00:32:52.143942,61,43,16304,57321,12960,18686,15027,13009,11976,2127
2025-01-03T00:32:53.144405,57,47,188805,81135,10892,8825,2125,9024,1950,1228
2025-01-03T00:32:54.145351,50,38,816522,91885,1289,9409,4796,5868,2185,1517
2025-01-03T00:32:55.145363,43,41,214275,54921,3465,19193,9213,6291,2431,2239
2025-01-03T00:32:56.146310,38,48,189454,28884,17545,9209,3593,5065,3153,2006
2025-01-03T00:32:57.147080,38,56,83570,20624,6451,8749,3946,3101,782,772
2025-01-03T00:32:58.147100,34,69,2007136,387655,133621,35917,47264,21659,11260,12530
2025-01-03T00:32:59.147550,34,61,885659,194521,28214,6951,10295,16650,19687,4663
2025-01-03T00:33:00.148234,30,66,183741,31380,34572,24945,15673,6779,3671,1880
2025-01-03T00:33:01.148792,29,61,592373,55782,17381,3198,4183,6310,2359,1080
2025-01-03T00:33:02.149602,35,60,1106612,31871,10730,2219,6165,2417,1341,637
2025-01-03T00:33:03.149918,30,61,233977,45887,916,8445,2112,3001,3308,1432
2025-01-03T00:33:04.150552,29,51,140666,99647,25075,19886,4937,7316,2853,1701
2025-01-03T00:33:05.151010,24,51,28305,56284,12830,7463,5791,3836,1830,1912
2025-01-03T00:33:06.151874,17,34,1359440,912023,23226,33475,5652,28779,19016,9868
2025-01-03T00:33:07.152199,29,41,217682,25339,4934,9865,6461,6480,5500,896
2025-01-03T00:33:08.152626,29,26,65229,55922,3003,3395,2872,3293,810,131
2025-01-03T00:33:09.152734,48,38,56780,5344,3597,9161,2093,6009,5821,1359
2025-01-03T00:33:10.152952,48,56,110698,105816,28707,14446,8469,4834,2846,574
2025-01-03T00:33:11.153542,38,44,554633,356144,18929,23604,8696,25026,14652,3868
2025-01-03T00:33:12.153770,30,47,1295571,950480,105507,17846,25139,27862,10713,12524
2025-01-03T00:33:13.154080,21,43,510691,18008,10682,6191,5430,4765,3420,738
2025-01-03T00:33:14.154162,27,44,139600,107174,23929,30611,16468,8517,3088,654
2025-01-03T00:33:15.154577,23,54,561292,97461,24903,13790,14369,5075,5671,2326
2025-01-03T00:33:16.155518,34,74,857074,38601,36266,12479,14201,5667,5246,1814
2025-01-03T00:33:17.155526,14,78,246183,64081,50812,24411,10195,3304,1576,1761
2025-01-03T00:33:18.155940,14,75,256196,204000,57832,23280,26419,15304,15484,5719
2025-01-03T00:33:19.156256,30,78,710929,24168,10565,7191,6225,7664,10629,862
2025-01-03T00:33:20.156819,26,67,148441,98785,11333,18384,7794,5139,1262,913
2025-01-03T00:33:21.157493,44,53,1034050,28841,3994,6886,11548,4680,1474,469
2025-01-03T00:33:22.158187,54,60,163918,33110,23992,6449,7489,10359,4412,973
2025-01-03T00:33:23.158225,48,63,754094,44106,38866,15961,20498,10709,5212,1403
2025-01-03T00:33:24.158739,61,57,187426,71057,9872,4579,8380,12936,3839,2018
2025-01-03T00:33:25.158839,51,54,617760,158629,11144,13757,11129,8411,5790,4030
2025-01-03T00:33:26.159473,40,43,992126,308107,46902,16166,6705,15487,7833,1935
2025-01-03T00:33:27.159498,30,30,2184729,149014,23325,12163,15388,10119,8693,4835
2025-01-03T00:33:28.159547,20,41,71331,37518,11806,6830,1075,2117,4218,1748
2025-01-03T00:33:29.159967,23,41,1942596,125617,6932,16570,17639,11153,8049,2692
2025-01-03T00:33:30.160255,27,34,80514,26180,2563,731,8820,2488,846,239
2025-01-03T00:33:31.161072,29,53,188861,22930,23947,18098,922,4073,4247,831
2025-01-03T00:33:32.161817,40,41,84153,11216,1337,867,1042,1486,1596,384
2025-01-03T00:33:33.162119,40,51,170460,55086,11735,14299,3744,5815,3885,1293
2025-01-03T00:33:34.162363,29,40,156481,24886,3305,4559,5983,3384,1287,509
2025-01-03T00:33:35.162944,14,47,1690748,677529,86292,122744,49346,21895,9827,13321
2025-01-03T00:33:36.163297,8,34,710670,604365,30685,33035,7900,25411,10016,15398
2025-01-03T00:33:37.163328,35,44,381202,68778,62358,22481,25191,40173,20167,4312
2025-01-03T00:33:38.163826,30,44,677869,521071,95849,49148,49162,47495,19635,5603
2025-01-03T00:33:39.164462,40,50,119284,83233,37484,9082,12415,7199,3326,2503
2025-01-03T00:33:40.164711,38,60,1292832,116870,34351,6179,6899,4722,2056,1162
2025-01-03T00:33:41.165547,26,57,1028884,70065,27910,22701,20079,10735,3295,1805
2025-01-03T00:33:42.165878,27,69,993172,47840,4897,39756,6473,7639,4019,5462
2025-01-03T00:33:43.166028,37,69,428411,215220,122431,20836,13367,40868,18619,2836
2025-01-03T00:33:44.166306,37,78,875534,72529,38182,19689,8128,4263,4291,1369
2025-01-03T00:33:45.166421,43,74,102299,9607,2755,1276,2622,2300,598,795
2025-01-03T00:33:46.166773,41,63,488429,80644,11110,12877,3402,7366,1852,1303
2025-01-03T00:33:47.167388,38,61,1779513,217700,64522,59658,24265,24873,18377,10099
2025-01-03T00:33:48.167742,41,51,863978,150353,34356,9130,5918,7743,2150,732
2025-01-03T00:33:49.168664,26,40,149690,225757,6495,15812,2717,10981,3107,1622
2025-01-03T00:33:50.168826,27,38,697132,237574,28692,32205,18637,24957,8079,6917
2025-01-03T00:33:51.168993,35,38,226885,48957,19872,10782,10248,12282,2595,1508
2025-01-03T00:33:52.169784,41,47,54949,9139,6827,851,3606,1594,377,219
2025-01-03T00:33:53.170386,47,60,123620,84194,26540,8135,7352,7243,2399,1687
2025-01-03T00:33:54.171227,50,66,1612169,227677,76678,29751,37998,39724,14945,8335
2025-01-03T00:33:55.171868,47,70,46890,60663,32339,40431,19830,14824,7260,2774
2025-01-03T00:33:56.172025,37,57,906592,179165,10161,14820,3209,6992,2419,840
2025-01-03T00:33:57.172921,50,66,486076,110625,172236,37334,58069,65725,10922,14803
2025-01-03T00:33:58.173654,50,74,1175120,105344,28503,93707,55418,25674,11850,11918
2025-01-03T00:33:59.174268,38,53,177825,176228,17418,4049,4139,6804,2507,1253
2025-01-03T00:34:00.174654,40,64,197510,82833,34358,9352,10752,4760,1064,789
2025-01-03T00:34:01.175460,38,51,70849,10588,1774,2167,3034,3281,460,814
2025-01-03T00:34:02.176356,38,40,1581905,114303,12890,16810,16254,14576,7247,1820
2025-01-03T00:34:03.176539,41,54,426739,102891,47181,15159,8814,7812,1298,2048
2025-01-03T00:34:04.176550,48,51,266844,95585,19637,13286,12417,9822,4951,2075
2025-01-03T00:34:05.177369,27,60,286295,115492,49532,18621,18376,6022,4365,654
2025-01-03T00:34:06.177601,21,67,1485038,40864,18642,4853,7767,3543,1581,560
2025-01-03T00:34:07.178210,24,64,587802,30651,10166,5332,5033,3528,5375,452
2025-01-03T00:34:08.178689,21,51,417174,101374,3533,4645,6902,5235,4042,2095
2025-01-03T00:34:09.179442,27,50,406452,66147,25082,4010,4812,5956,3769,2503
2025-01-03T00:34:10.179772,40,48,35181,38804,14039,14661,17898,11504,9305,8229
2025-01-03T00:34:11.180443,40,44,123543,11201,2434,1290,1588,1045,890,447
2025-01-03T00:34:12.180772,40,57,238700,72250,21497,8935,12721,5473,2324,2248
2025-01-03T00:34:13.180997,43,57,438828,25311,10137,3667,4183,3164,1582,525
2025-01-03T00:34:14.181679,38,64,1375157,29178,25369,7082,7245,6432,1912,947
2025-01-03T00:34:15.182552,34,63,237406,84078,11624,12781,2387,5114,996,335
2025-01-03T00:34:16.183049,24,44,92487,88603,2761,1932,4027,2030,467,392
2025-01-03T00:34:17.183851,17,37,653100,754280,49422,86611,49268,30647,16875,13376
2025-01-03T00:34:18.184766,11,27,470609,86028,11084,19285,5168,6354,6694,2164
2025-01-03T00:34:19.184790,23,29,221009,5209,990,1100,1062,1055,591,219
2025-01-03T00:34:20.185306,30,47,717750,71670,4962,14489,2638,5505,2049,1568
2025-01-03T00:34:21.185419,30,51,30406,16022,5000,1486,3869,829,988,369
2025-01-03T00:34:22.185689,35,53,859679,152942,44666,31222,29814,16070,16069,3308
2025-01-03T00:34:23.186405,27,44,396881,50418,4987,3141,5927,4500,3129,1661
2025-01-03T00:34:24.186987,35,50,2877404,158452,91933,11666,42666,33753,22895,8650
2025-01-03T00:34:25.187367,43,40,681659,173880,6506,13084,7836,15393,3191,4846
2025-01-03T00:34:26.187563,50,37,23534,16948,2525,4428,3239,2680,1703,309
2025-01-03T00:34:27.188072,50,54,1123516,33194,33612,6718,9050,6003,2543,1032
2025-01-03T00:34:28.188501,38,57,86284,15304,10501,1109,3664,1101,1060,352
2025-01-03T00:34:29.188841,30,74,952988,441603,161795,69388,41231,30857,21501,8450
2025-01-03T00:34:30.189533,26,75,890981,100727,19327,17604,7300,9329,3648,3217
2025-01-03T00:34:31.190160,26,67,97730,73217,26902,16274,18262,7657,2448,1620
2025-01-03T00:34:32.190213,24,53,114805,55435,4854,3627,3995,2406,850,1095
2025-01-03T00:34:33.191071,23,53,195182,19635,6334,5605,2216,1384,3045,378
2025-01-03T00:34:34.191761,23,47,2989443,298791,27502,21821,9261,23186,6726,4850
2025-01-03T00:34:35.192710,24,47,846926,53677,7004,22903,10582,6785,2400,1412
2025-01-03T00:34:36.193012,35,51,216496,159473,14543,30608,19590,20448,8484,4654
2025-01-03T00:34:37.193558,48,34,155279,77196,3867,4163,14176,12314,3735,525
2025-01-03T00:34:38.193974,57,43,122733,29042,11096,5477,2865,8086,3222,1561
2025-01-03T00:34:39.194652,57,43,334323,33659,2188,3415,1564,973,744,445
2025-01-03T00:34:40.194662,56,29,51966,19646,1239,1173,2377,1427,953,146
2025-01-03T00:34:41.194816,56,37,124816,29782,12630,3794,2586,5445,1956,1892
2025-01-03T00:34:42.195075,61,60,36210,17251,8340,59930,53459,21294,13524,5266
2025-01-03T00:34:43.195144,54,54,125853,38290,8909,3709,2713,4060,1255,490
2025-01-03T00:34:44.195635,40,57,3728708,1252051,105805,103707,70993,23684,11892,8631
2025-01-03T00:34:45.196039,41,51,226882,45601,8009,7101,5221,8964,3291,2012
2025-01-03T00:34:46.196327,37,57,137820,21587,46452,20437,12995,11370,10684,577
2025-01-03T00:34:47.196366,27,53,1954870,761709,73438,48057,41195,31916,22474,6615
2025-01-03T00:34:48.196937,40,57,299003,107009,32272,2784,13608,6778,4370,798
2025-01-03T00:34:49.197503,41,69,48842,11462,11787,2313,4197,4073,1169,351
2025-01-03T00:34:50.198325,34,51,206942,51639,8938,7125,6651,4754,1092,768
2025-01-03T00:34:51.199136,41,67,470234,167942,216108,37705,92853,33672,21254,4480
2025-01-03T00:34:52.199610,53,67,2226782,53272,13881,10503,19263,10589,6394,1639
2025-01-03T00:34:53.200290,50,61,52969,16410,3236,3481,1913,2887,1081,643
2025-01-03T00:34:54.200672,48,61,345313,78455,11844,12961,8831,5702,4097,1140
2025-01-03T00:34:55.201359,47,51,164191,53121,6107,13160,9788,5302,3320,1442
2025-01-03T00:34:56.201730,38,43,69688,15115,1313,1145,1476,1010,699,308
2025-01-03T00:34:57.201877,34,43,95478,97117,23729,9241,6008,11082,6962,2459
2025-01-03T00:34:58.202479,50,38,13450,48513,7144,10770,34805,19484,21648,3125
2025-01-03T00:34:59.202677,54,34,386270,36027,4013,3994,6378,5743,7410,1025
2025-01-03T00:35:00.203591,56,44,1135806,47694,5209,22892,10331,4675,2463,1039
2025-01-03T00:35:01.204063,48,48,69198,28809,7688,5426,1249,1597,436,449
2025-01-03T00:35:02.204724,30,60,520013,93201,67470,11267,14707,8650,2135,5393
2025-01-03T00:35:03.205089,34,63,156949,82927,18528,6134,4950,16180,5152,3843
2025-01-03T00:35:04.206036,23,57,1032021,158403,29253,14080,6469,4090,1418,1623
2025-01-03T00:35:05.206463,17,53,839789,258282,50599,16596,13905,7578,5858,1398
2025-01-03T00:35:06.206779,29,35,143622,12870,848,856,2601,2625,695,287
2025-01-03T00:35:07.207430,21,37,248134,100468,29479,5263,6436,8811,6174,2198
2025-01-03T00:35:08.207513,29,50,2562482,761463,691720,95553,61493,69512,12742,5148
2025-01-03T00:35:09.207885,35,48,374708,432699,78000,17962,10681,24159,4100,3251
2025-01-03T00:35:10.208833,29,60,160770,10693,1635,3232,3822,1705,1011,174
2025-01-03T00:35:11.209718,24,54,108935,39924,8315,1230,8613,1918,1270,828
2025-01-03T00:35:12.209917,40,50,817922,82078,39690,42042,18887,34373,12620,4373
2025-01-03T00:35:13.210869,41,51,160407,12257,2250,749,785,666,376,369
2025-01-03T00:35:14.211149,37,50,51610,9518,2927,339,1022,892,701,579
2025-01-03T00:35:15.211794,43,51,123760,72629,9793,10645,10610,7938,7152,1732
2025-01-03T00:35:16.211924,21,47,260270,172981,37459,20860,4451,5526,2626,1869
2025-01-03T00:35:17.212522,38,53,650448,46450,4983,28374,13003,18029,10204,5961
2025-01-03T00:35:18.213112,40,51,647023,128959,27446,1180,3071,12326,1876,2900
2025-01-03T00:35:19.213320,38,57,415155,253025,126921,19119,18961,32142,4113,5663
2025-01-03T00:35:20.213525,61,54,122054,43043,9176,7905,11584,12436,2125,2845
2025-01-03T00:35:21.214037,44,67,297097,37442,69120,8874,2877,5404,4212,1772
2025-01-03T00:35:22.214263,47,67,85425,56652,11196,3995,8317,6718,4328,2317
2025-01-03T00:35:23.214912,51,66,192150,30102,11416,7850,8212,6973,2441,1287
2025-01-03T00:35:24.215604,51,69,108396,66699,9178,20511,13411,19761,2893,1983
2025-01-03T00:35:25.216367,47,51,829977,63995,14564,4585,2883,2008,1631,890
2025-01-03T00:35:26.216886,41,53,1479167,352375,82470,24240,55466,30320,17692,6480
2025-01-03T00:35:27.217243,35,56,61418,49821,13599,24454,1941,6092,5270,936
2025-01-03T00:35:28.217351,26,60,58660,13152,5086,1606,2071,1839,508,286
2025-01-03T00:35:29.217688,50,66,1262643,68366,50210,18639,23340,32883,13973,5031
2025-01-03T00:35:30.217950,48,57,367594,539300,27117,39831,41630,29183,12246,4444
2025-01-03T00:35:31.218194,50,50,167786,79944,11355,15421,10702,9167,8030,2094
2025-01-03T00:35:32.218742,50,50,526817,230868,69699,38313,14714,32033,10208,4924
2025-01-03T00:35:33.219678,44,43,193455,63570,9068,13771,10859,13496,3361,476
2025-01-03T00:35:34.220294,57,56,40533,118577,51349,17858,10996,33908,26417,5597
2025-01-03T00:35:35.220886,53,44,423235,66360,4847,1778,4258,3264,4614,2342
2025-01-03T00:35:36.221403,53,37,151886,49252,4782,6575,8151,6021,2872,1567
2025-01-03T00:35:37.222081,30,35,3283980,614372,130465,24097,34047,14480,29608,2652
2025-01-03T00:35:38.222749,26,34,112214,218200,52300,54021,28545,33291,19408,33541
2025-01-03T00:35:39.223526,23,37,297532,65687,5536,1850,3073,1919,1254,1217
2025-01-03T00:35:40.224045,30,43,31315,4914,646,2574,2980,1874,1140,677
2025-01-03T00:35:41.224315,44,57,161061,55040,53968,18069,4771,11291,5472,382
2025-01-03T00:35:42.225104,27,41,256629,733444,22279,37211,79009,18344,11381,5489
2025-01-03T00:35:43.225514,37,54,1521587,199426,79273,31108,25639,19498,20064,4283
2025-01-03T00:35:44.225560,24,40,43979,13572,365,958,1790,1051,420,619
2025-01-03T00:35:45.226137,34,29,764102,44743,12324,15459,21459,12874,3009,1389
2025-01-03T00:35:46.226452,51,53,542419,36224,25560,17030,4005,11639,3399,1823
2025-01-03T00:35:47.227155,50,51,109624,96602,6443,28768,2098,7443,1739,3419
2025-01-03T00:35:48.227663,60,61,31859,9767,1100,2103,2406,2669,2514,140
2025-01-03T00:35:49.228255,54,61,466351,264890,100410,21550,33786,34346,12075,3063
2025-01-03T00:35:50.228864,41,54,174136,77204,34086,6732,12645,4308,2013,377
2025-01-03T00:35:51.229145,56,60,182738,7174,8770,1402,5584,4190,1572,717
2025-01-03T00:35:52.229817,43,60,1695977,99098,20728,1738,5053,6188,3397,933
2025-01-03T00:35:53.229905,47,66,67302,48022,26965,22221,5861,13339,16552,8908
2025-01-03T00:35:54.230197,57,67,106199,26760,6030,13425,7775,5489,3407,1381
2025-01-03T00:35:55.230688,35,56,1188709,112230,13158,9227,3112,3488,3068,1820
2025-01-03T00:35:56.231076,37,57,212359,14920,1648,2476,1890,1327,1065,318
2025-01-03T00:35:57.231499,44,53,2704377,89194,48722,39835,78855,50938,24697,2776
2025-01-03T00:35:58.232158,47,53,446690,43385,14626,24598,11090,11307,4100,1470
2025-01-03T00:35:59.232230,54,60,165399,65153,7138,21514,18907,5173,1343,1468
2025-01-03T00:36:00.232707,48,54,300274,115058,12042,6909,3282,4686,1798,1508
2025-01-03T00:36:01.233322,26,40,1897055,326143,15902,11682,12684,12020,11627,6957
2025-01-03T00:36:02.233323,13,34,74236,74980,10227,12783,9482,3501,2823,939
2025-01-03T00:36:03.234093,4,29,64740,34543,8133,2664,2751,1272,944,1108
2025-01-03T00:36:04.234871,8,47,732586,156338,110470,14039,17484,14482,28287,6764
2025-01-03T00:36:05.235276,21,67,342469,35303,19104,17177,8783,8930,3940,2893
2025-01-03T00:36:06.235791,27,63,2810699,207420,22427,18401,6264,15307,3975,1926
2025-01-03T00:36:07.235978,38,66,2072574,312922,128677,5722,24406,33974,20958,3918
2025-01-03T00:36:08.236912,43,48,897300,350381,34664,6692,13209,36243,23447,7395
2025-01-03T00:36:09.237456,40,35,48926,63637,3214,13583,13581,6767,2384,4161
2025-01-03T00:36:10.237515,37,43,1710090,624654,96681,153805,53579,36346,39206,14020
2025-01-03T00:36:11.237607,37,41,529145,43551,9838,4707,1913,4863,1221,516
2025-01-03T00:36:12.238387,27,50,1432807,561884,102957,68807,63648,26898,19062,18767
2025-01-03T00:36:13.238571,29,63,225962,7846,3254,5027,1702,1779,328,234
2025-01-03T00:36:14.238693,29,56,546968,114680,24832,2371,6805,6362,5719,1167
2025-01-03T00:36:15.238820,27,66,166327,14422,11165,3145,2969,1978,329,367
2025-01-03T00:36:16.239411,34,69,888225,31957,9914,4907,7058,2828,1743,1216
2025-01-03T00:36:17.240245,20,56,1003781,276400,55203,10871,8082,9342,2460,2002
2025-01-03T00:36:18.240338,27,57,79225,9366,1004,1940,1243,1268,989,465
2025-01-03T00:36:19.240435,37,51,1578107,159854,57541,26977,28293,39132,20665,9441
2025-01-03T00:36:20.241286,29,50,1095979,56877,14721,4927,6166,2436,1931,1534
2025-01-03T00:36:21.241867,47,48,61992,58140,10029,5635,5059,11335,3540,453
2025-01-03T00:36:22.242153,34,54,1323232,560818,280787,37795,69653,25932,9604,4807
2025-01-03T00:36:23.242612,29,47,794300,299812,53668,3860,8850,36247,7531,4662
2025-01-03T00:36:24.242971,43,54,758978,229904,159734,72332,76844,53223,18608,11318
2025-01-03T00:36:25.243350,51,57,396030,39549,14900,5051,6231,18969,3478,1294
2025-01-03T00:36:26.243906,64,63,891895,356069,206584,93304,11765,68182,10422,3475
2025-01-03T00:36:27.244595,54,64,104330,51824,6209,6170,2512,2402,864,646
2025-01-03T00:36:28.245169,53,51,299501,81702,13065,4278,25688,9224,3522,1189
2025-01-03T00:36:29.245986,40,47,292914,100631,12122,15770,9732,12716,7308,3343
2025-01-03T00:36:30.246000,26,30,31271,57105,4801,4361,1523,1816,1016,221
2025-01-03T00:36:31.246199,29,16,328461,331092,11842,5466,9734,17523,1473,1350
2025-01-03T00:36:32.247074,26,17,609638,704691,70186,79839,54993,58020,10214,4924
2025-01-03T00:36:33.247926,20,21,218137,21614,3599,3500,1362,1663,381,351
2025-01-03T00:36:34.248446,35,27,124738,19100,2943,3922,4436,2727,1108,624
2025-01-03T00:36:35.249365,41,41,531349,614932,84610,46214,39626,70787,13791,4455
2025-01-03T00:36:36.249776,38,47,913684,42725,6812,11222,8165,2896,1836,628
2025-01-03T00:36:37.249982,34,44,178434,187679,27062,17526,13274,8327,1603,2026
2025-01-03T00:36:38.250681,26,47,170352,76656,23473,6645,10612,6231,1949,2340
2025-01-03T00:36:39.251378,24,44,104859,22039,1800,2353,1376,1934,1677,1097
2025-01-03T00:36:40.251807,51,47,42285,28313,22323,6405,18731,35664,18410,3203
2025-01-03T00:36:41.252438,67,47,133786,40869,7905,5525,6630,13154,4206,1117
2025-01-03T00:36:42.253283,84,47,370774,21755,8974,3125,5319,9484,3474,1023
2025-01-03T00:36:43.253819,84,56,319714,99132,24404,56564,41779,14502,20947,35188
2025-01-03T00:36:44.254440,54,48,174662,509114,52162,27289,26120,22081,31459,6850
2025-01-03T00:36:45.255187,38,44,1190120,478560,35330,64759,51600,22328,17072,11195
2025-01-03T00:36:46.256047,21,47,456878,269963,65758,44226,32199,19608,10091,18697
2025-01-03T00:36:47.256650,30,56,1886563,87742,222270,68389,25582,87547,20080,13139
2025-01-03T00:36:48.256987,51,57,1007769,133663,22276,11319,31647,41655,11378,5822
2025-01-03T00:36:49.257555,70,64,40004,59506,17344,12222,7348,25208,14748,2494
2025-01-03T00:36:50.257727,77,56,28943,82117,1514,13353,14660,7983,8326,5070
2025-01-03T00:36:51.258511,78,43,285127,88883,40733,13955,26242,33035,22204,7121
2025-01-03T00:36:52.259219,63,50,1303779,226792,74364,20668,14588,17352,26844,36237
2025-01-03T00:36:53.259681,50,56,282212,129826,124986,3246,32470,23659,14281,10136
2025-01-03T00:36:54.259754,66,69,48639,7277,8380,9006,11753,11729,5186,3863
